generation,evaluated,survivors,best_fitness,mean_fitness,median_fitness,food_eaten,fish_eaten,size_mean,speed_mean,vision_mean,metabolism_mean,size_min,size_max,speed_min,speed_max,vision_min,vision_max
1,50,8,130.0164,32.9296,24.0333,149,28,21.5654,51.1256,110.3130,0.1043,10.7795,29.9581,3.8735,98.8274,55.6470,149.6942
2,50,26,144.9997,58.7625,59.9997,340,6,26.3013,49.8862,100.9482,0.1006,20.6666,29.3070,18.7014,95.6357,56.4154,146.5365
3,50,29,124.9997,70.5811,69.9997,441,0,27.7308,56.8908,101.6703,0.1000,25.4688,28.9163,37.3991,95.6357,68.6046,146.5365
4,50,33,124.9997,72.8194,69.9997,449,0,27.9856,56.1375,97.7552,0.1025,25.7381,28.8705,39.6854,78.8427,74.2325,128.7536
5,50,38,129.9997,76.7024,75.2081,487,0,27.8870,53.4011,94.1284,0.0989,26.1615,30.0000,43.0999,71.5268,74.4284,117.3901
6,50,33,124.9997,73.6428,74.9997,465,0,27.9209,53.0093,91.9747,0.0957,26.2142,29.2489,41.6728,62.9201,75.4467,106.7485
7,50,40,139.9997,78.9461,79.9997,508,0,27.8704,52.5612,92.7289,0.0966,26.7300,29.2849,35.9549,62.0864,84.5088,101.9773
8,50,36,124.9997,78.2071,79.9997,500,0,27.9601,51.5428,92.0154,0.0959,26.3274,30.0000,37.9480,58.1593,86.1316,99.4037
9,50,40,134.9997,80.2804,79.9997,514,0,27.9681,51.1601,92.3475,0.0946,26.8636,29.1802,39.8903,56.3331,86.8996,99.1599
10,50,27,114.9997,61.9381,62.7664,366,0,28.0369,50.0734,92.9372,0.0942,26.6577,30.0000,42.7374,55.9307,88.6550,98.6742
11,50,36,124.9997,73.1521,82.4997,457,0,28.1960,50.1031,93.8018,0.0941,26.9020,30.0000,42.9908,56.2126,82.8840,100.6081
12,50,36,114.9997,71.2128,74.9997,439,0,28.2453,50.6439,93.2386,0.0938,26.2694,29.9747,42.9908,59.7313,86.1942,96.2121
13,50,36,119.9997,73.1744,79.9997,452,0,28.3223,50.5446,92.8028,0.0928,27.0858,29.8185,46.9727,57.4849,85.7055,98.7568
14,50,33,109.9997,72.3994,75.2164,451,0,28.3689,51.3461,91.7511,0.0920,26.9535,30.0000,43.3069,60.2262,84.8288,94.6358
15,50,37,114.9997,70.6784,74.9997,429,0,28.4172,51.7494,93.0404,0.0920,27.7080,29.4876,40.3994,59.0289,88.7924,102.3440
16,50,36,144.9997,77.3831,79.9997,496,0,28.5219,52.9084,92.4305,0.0932,27.0757,29.9700,44.7740,65.6009,84.7189,101.7947
17,50,30,149.9997,78.3298,79.9997,510,0,28.5992,52.5782,91.6196,0.0919,27.3097,30.0000,47.9695,61.3746,84.3445,99.4642
18,50,40,129.9997,81.4368,84.9997,533,0,28.6947,52.0888,91.9926,0.0927,27.1740,30.0000,44.7862,59.8542,87.0925,101.4115
19,50,41,134.9997,80.7498,83.2914,524,0,28.7280,52.2721,91.1905,0.0924,27.1974,30.0000,48.2299,60.4716,86.7450,102.8865
20,50,37,119.9997,76.0004,74.9997,480,0,28.8627,52.1596,92.2211,0.0914,28.1389,30.0000,42.5484,59.6293,83.4649,108.8637
21,50,36,114.9997,76.4678,87.4997,496,0,28.6618,51.5879,93.7112,0.0902,26.8093,29.3494,40.5885,61.8780,87.6602,109.2957
22,50,39,119.9997,80.6551,84.9997,521,0,28.5642,51.4768,93.6880,0.0911,27.3298,30.0000,41.1620,61.8728,84.4889,105.9113
23,50,37,114.9997,75.3874,79.9997,474,0,28.5135,53.0884,94.3160,0.0921,26.5272,29.3382,46.4933,63.1595,87.6492,104.2190
24,50,39,149.9997,81.1144,79.9997,526,0,28.4700,54.1322,93.7920,0.0921,27.0924,29.7270,41.0251,63.7021,87.6492,102.3665
25,50,38,114.9997,72.4508,74.9997,444,0,28.5229,54.8562,95.0560,0.0932,27.3124,28.9358,47.7030,63.7021,83.7268,105.1214
26,50,41,159.9997,86.8551,89.9997,583,0,28.5817,55.7927,94.2570,0.0921,26.7116,30.0000,42.1484,67.2098,88.3075,102.6527
27,50,27,119.9997,66.6281,69.9997,402,0,28.6888,58.1624,94.7248,0.0925,26.8866,30.0000,49.2506,71.6612,87.8021,103.1088
28,50,33,134.9997,73.2765,74.9997,460,0,28.8015,57.9816,95.9384,0.0928,27.6428,30.0000,51.2473,65.8644,88.8315,102.8855
29,50,33,129.9997,75.8698,79.9997,486,0,28.8257,57.0356,96.2945,0.0930,27.3719,30.0000,48.5881,63.7945,86.9136,102.6104
30,50,32,124.9997,75.1918,79.9997,475,0,28.8856,58.2200,95.9514,0.0926,26.9307,30.0000,49.4798,62.3930,87.3604,106.6269
