generation,evaluated,survivors,best_fitness,mean_fitness,median_fitness,food_eaten,fish_eaten,size_mean,speed_mean,vision_mean,metabolism_mean,size_min,size_max,speed_min,speed_max,vision_min,vision_max
1,50,3,225.0164,28.3450,9.8167,145,47,18.7319,51.2408,98.9300,0.0939,10.0858,29.4501,7.2210,100.4433,55.4794,149.9131
2,50,3,239.9997,30.3020,6.9250,165,47,23.3245,54.9429,103.2856,0.0928,13.7308,29.1768,9.2444,86.5038,61.6931,150.0000
3,50,17,284.9997,63.2389,26.7000,446,33,25.1946,62.3271,103.8174,0.0900,18.1810,29.7070,30.8510,83.8997,70.7655,145.9852
4,50,44,229.9997,150.2374,159.9997,1220,6,27.0600,67.3524,107.0565,0.0941,24.4533,29.1768,45.7695,89.2161,75.2478,138.9770
5,50,50,239.9997,175.9996,169.9997,1460,0,27.5809,70.5961,113.4451,0.0987,25.7668,29.8782,59.2444,84.3078,74.3188,138.2555
6,50,50,264.9997,189.6997,184.9997,1597,0,27.8774,72.9923,121.5407,0.1051,25.4968,29.6478,61.1956,87.5027,104.9480,139.5153
7,50,50,244.9997,200.3997,202.4997,1704,0,28.4060,75.2006,127.7411,0.1101,27.0265,29.8103,64.8850,82.1598,111.7421,146.9893
8,50,50,294.9997,210.2997,204.9997,1803,0,28.5237,76.2612,130.6159,0.1127,26.1585,30.0000,67.5855,84.6533,120.1430,145.9959
9,50,50,259.9997,211.0997,212.4997,1811,0,28.8572,77.2679,132.9582,0.1137,26.8862,30.0000,66.3552,84.4014,126.0605,137.6004
10,50,50,304.9997,209.9997,209.9997,1800,0,28.8847,78.6368,132.9407,0.1134,27.7951,30.0000,71.0304,89.8762,125.8938,142.3402
11,50,50,309.9997,204.9997,199.9997,1750,0,29.0408,78.7426,133.2297,0.1138,28.0819,30.0000,69.2623,86.3179,125.8938,144.4893
12,50,50,269.9997,209.7997,209.9997,1798,0,29.1057,79.3409,132.0636,0.1151,28.2151,30.0000,73.4027,88.2402,126.1464,138.4182
13,50,50,254.9997,203.0997,202.4997,1731,0,29.0677,80.9727,131.2590,0.1146,28.6195,30.0000,73.4027,88.2280,120.4583,133.9177
14,50,50,284.9997,218.7997,214.9997,1888,0,29.2247,81.2648,131.0353,0.1158,28.7841,30.0000,69.8813,92.5417,124.2461,137.9529
15,50,50,294.9997,224.9997,222.4997,1950,0,29.2786,82.6294,131.1871,0.1170,28.8250,30.0000,77.0370,94.3862,121.3347,142.1526
16,50,50,274.9997,223.8997,219.9997,1939,0,29.2107,83.4790,130.4682,0.1176,27.5231,30.0000,76.8217,93.8696,121.1509,135.8243
17,50,50,314.9997,227.9997,227.4997,1980,0,29.1488,84.8294,129.8943,0.1186,27.5841,30.0000,77.8921,91.5199,121.0347,136.7136
18,50,50,279.9997,215.8997,209.9997,1859,0,29.0622,85.5643,131.2039,0.1180,26.8478,30.0000,74.6823,92.2910,124.1161,140.2852
19,50,50,279.9997,226.2997,224.9997,1963,0,29.1655,86.7319,131.1423,0.1175,27.4533,29.8899,80.7274,97.3497,122.7794,143.2380
20,50,50,294.9997,214.8997,217.4997,1849,0,29.2203,86.6377,131.0914,0.1168,27.4228,30.0000,77.1756,92.7695,121.7907,138.5157
21,50,50,289.9997,224.1997,227.4997,1942,0,29.2325,87.4269,130.2145,0.1171,27.3452,30.0000,78.9709,92.6785,123.8017,137.7899
22,50,50,284.9997,223.3997,219.9997,1934,0,29.2917,88.5156,130.1367,0.1177,27.9905,30.0000,78.7289,97.8208,117.5681,139.1296
23,50,50,284.9997,228.3997,229.9997,1984,0,29.4099,88.9844,130.6989,0.1166,27.8845,30.0000,84.2187,97.2412,121.9737,137.6955
24,50,50,284.9997,230.0997,229.9997,2001,0,29.3882,88.1812,130.7556,0.1177,28.0202,30.0000,83.3128,92.6491,119.6657,140.7206
25,50,50,284.9997,234.0997,229.9997,2041,0,29.3019,88.6123,130.5328,0.1167,27.8513,30.0000,83.0327,97.3359,120.1179,139.8704
26,50,50,269.9997,222.8997,222.4997,1929,0,29.3295,88.4223,131.5025,0.1158,27.9904,30.0000,83.9392,99.2992,123.5488,142.1223
27,50,50,309.9997,223.1997,217.4997,1932,0,29.4359,88.2615,132.6756,0.1151,28.2967,30.0000,79.7724,94.5908,123.3055,143.7730
28,50,50,274.9997,226.1997,229.9997,1962,0,29.3510,87.8145,132.7623,0.1153,27.6597,30.0000,79.0785,96.7997,126.2300,140.2499
29,50,50,279.9997,229.8997,229.9997,1999,0,29.4064,87.7564,132.8805,0.1156,27.7353,30.0000,77.3035,92.9137,123.9652,139.6064
30,50,50,289.9997,222.6997,222.4997,1927,0,29.3295,88.6600,134.3869,0.1162,27.3903,30.0000,83.5986,97.5606,129.4106,140.4978
