generation,evaluated,survivors,best_fitness,mean_fitness,median_fitness,food_eaten,fish_eaten,size_mean,speed_mean,vision_mean,metabolism_mean,size_min,size_max,speed_min,speed_max,vision_min,vision_max
1,50,2,146.9666,21.7373,7.2167,73,46,19.3969,53.2703,106.6728,0.0922,10.4323,29.8102,3.0294,100.3237,52.2086,147.4975
2,50,6,189.9997,33.2123,11.5833,171,44,23.9862,50.7486,101.1731,0.0968,11.3099,29.2121,6.5210,96.0759,58.1516,145.0494
3,50,30,194.9997,72.6212,79.9997,486,20,26.1226,44.4497,97.2781,0.0987,18.3276,29.2121,15.2562,75.6090,70.3626,120.3147
4,50,50,209.9997,130.1996,129.9997,1002,0,27.4632,46.8447,97.3871,0.1107,23.2405,29.6995,27.6837,66.5404,72.7873,115.6009
5,50,50,159.9997,128.9997,129.9997,990,0,27.7906,47.7798,97.5454,0.1143,26.1083,29.2202,38.2340,63.2669,79.2067,110.6104
6,50,50,179.9997,137.5997,134.9997,1076,0,27.7695,50.0907,96.6475,0.1129,26.8621,28.9732,40.4745,62.5101,84.3712,106.6773
7,50,50,179.9997,137.7997,134.9997,1078,0,27.7990,50.5678,97.1860,0.1133,27.1130,29.7961,36.2933,62.5101,81.4025,109.8551
8,50,50,209.9997,139.9996,139.9997,1100,0,27.8548,52.3718,96.8857,0.1151,25.8031,29.7448,36.7114,60.5743,87.1681,105.1236
9,50,50,184.9997,136.4996,134.9997,1065,0,27.8330,53.9350,96.0347,0.1154,26.2657,29.4947,42.8006,60.4172,91.4514,102.0493
10,50,50,214.9997,135.8997,134.9997,1059,0,27.9760,53.7756,97.2630,0.1165,26.7225,29.4034,43.2134,63.1591,88.3245,106.6770
11,50,50,184.9997,142.5996,142.4997,1126,0,28.1883,53.9139,96.9880,0.1168,26.8786,29.7666,47.8247,65.0029,84.8961,112.0426
12,50,50,209.9997,129.1997,129.9997,992,0,28.2541,54.6201,97.7011,0.1175,26.7179,29.0272,44.4378,61.7636,88.1884,105.9277
13,50,50,214.9997,145.6996,144.9997,1157,0,28.3565,55.3290,98.0575,0.1187,26.4244,30.0000,44.2671,64.2628,88.4690,104.3218
14,50,50,189.9997,141.3996,139.9997,1114,0,28.4458,55.8875,99.0610,0.1178,26.9072,29.3040,49.9007,66.2282,92.8470,108.2619
15,50,50,189.9997,139.9996,139.9997,1100,0,28.6146,56.0568,98.8077,0.1179,27.4136,30.0000,45.7839,67.2939,91.9730,105.5495
16,50,50,184.9997,143.4996,144.9997,1135,0,28.6251,56.3123,99.0340,0.1182,27.3256,30.0000,47.2763,61.5857,92.1167,104.5982
17,50,50,189.9997,145.6996,149.9997,1157,0,28.4932,57.2090,98.2984,0.1193,26.9455,29.4410,48.6158,65.7967,89.6399,105.6341
18,50,50,184.9997,142.5997,144.9997,1126,0,28.4333,56.7551,97.6332,0.1193,26.5973,29.7087,45.6192,65.7967,87.9230,110.0987
19,50,50,209.9997,143.7997,139.9997,1138,0,28.5387,57.2998,101.3523,0.1194,27.0469,29.6868,48.6546,65.7215,94.9351,116.8836
20,50,50,199.9997,151.0996,147.4997,1211,0,28.4990,58.2674,101.4763,0.1200,27.0627,30.0000,50.9847,64.6252,95.1096,111.2393
21,50,50,204.9997,144.7997,144.9997,1148,0,28.4104,58.0266,101.0906,0.1195,26.8306,30.0000,47.0039,67.9833,88.8792,106.8854
22,50,50,194.9997,152.1996,154.9997,1222,0,28.5920,57.9221,101.3217,0.1192,26.8375,29.7892,48.4285,67.4783,91.7393,111.9264
23,50,50,199.9997,144.1996,144.9997,1142,0,28.6064,58.6114,100.7714,0.1214,26.7477,29.4250,48.7914,67.4783,91.6824,109.4260
24,50,50,204.9997,146.9996,144.9997,1170,0,28.5295,58.5104,101.6602,0.1212,26.7080,30.0000,52.6782,63.0630,90.3301,109.4260
25,50,50,204.9997,154.9996,154.9997,1250,0,28.4819,58.5338,101.2868,0.1208,26.1376,30.0000,53.6008,67.2599,92.8370,113.0814
26,50,50,214.9997,146.8996,149.9997,1169,0,28.5456,59.3510,101.2441,0.1204,27.2676,30.0000,48.8443,68.7389,92.5604,109.4538
27,50,50,194.9997,150.4996,154.9997,1205,0,28.8035,58.7893,101.4537,0.1207,26.9914,30.0000,43.8419,73.1112,94.3653,107.3492
28,50,50,199.9997,152.7996,149.9997,1228,0,28.9865,59.6131,101.4073,0.1201,27.9107,29.8089,51.2257,67.8420,92.7802,111.4023
29,50,50,194.9997,151.6996,152.4997,1217,0,29.0520,59.5228,102.0249,0.1198,27.4575,30.0000,48.6054,64.5367,93.2922,110.8433
30,50,50,199.9997,144.7997,139.9997,1148,0,29.0246,58.9431,102.2485,0.1205,27.8283,29.8089,51.4975,63.4947,93.1828,107.4666
