generation,evaluated,survivors,best_fitness,mean_fitness,median_fitness,food_eaten,fish_eaten,size_mean,speed_mean,vision_mean,metabolism_mean,size_min,size_max,speed_min,speed_max,vision_min,vision_max
1,50,4,175.0164,27.3093,9.7083,131,46,18.7319,51.2408,98.9300,0.0939,10.0858,29.4501,7.2210,100.4433,55.4794,149.9131
2,50,2,209.9997,30.0233,10.6250,158,47,24.1905,50.6439,101.3721,0.0901,15.7699,29.4501,11.5359,84.8678,63.8663,143.2680
3,50,13,284.9997,63.5639,47.6833,427,37,27.0034,59.2824,101.4781,0.0789,21.2346,29.7693,27.3147,84.8678,69.4455,133.4359
4,50,34,239.9997,111.9381,127.4997,861,16,28.2319,64.3221,107.0477,0.0749,26.2810,30.0000,49.1693,81.2037,82.2283,133.4359
5,50,50,184.9997,136.2997,134.9997,1063,0,28.1194,62.7778,106.5219,0.0764,25.9961,30.0000,51.7108,74.0627,82.2283,126.1106
6,50,50,179.9997,142.5997,144.9997,1126,0,28.3388,64.7123,105.3170,0.0761,26.9965,30.0000,48.7589,75.2877,90.0852,119.7972
7,50,50,199.9997,146.0997,139.9997,1161,0,28.1679,64.6545,104.4030,0.0768,26.9806,29.1177,51.5904,75.0594,88.8645,117.2198
8,50,50,229.9997,141.6996,134.9997,1117,0,28.4029,64.4640,106.0805,0.0777,26.4981,30.0000,50.1131,72.9512,91.9163,122.1053
9,50,50,199.9997,147.8996,144.9997,1179,0,28.5844,64.5840,105.2993,0.0778,27.6731,30.0000,58.7769,70.7197,94.0811,116.6875
10,50,50,189.9997,143.9996,139.9997,1140,0,28.7944,64.0543,106.3231,0.0779,27.5369,29.5646,55.7718,67.4895,97.2522,117.2795
11,50,50,194.9997,146.3996,144.9997,1164,0,28.7419,64.2475,105.9361,0.0789,26.6046,29.4317,56.1146,73.8846,100.2231,112.8183
12,50,50,189.9997,148.5996,147.4997,1186,0,28.8504,63.3732,105.4824,0.0806,27.2780,30.0000,52.0115,76.0784,97.8556,114.7579
13,50,50,189.9997,149.2996,149.9997,1193,0,28.9235,63.2792,104.9228,0.0808,27.0940,30.0000,54.6182,71.3615,89.2500,117.8938
14,50,50,204.9997,149.6996,149.9997,1197,0,29.0384,63.1515,105.3224,0.0804,27.4298,30.0000,54.3114,69.9525,90.7813,116.0007
15,50,50,209.9997,152.1996,152.4997,1222,0,29.0585,63.5185,106.3532,0.0805,27.6643,30.0000,50.1518,73.3652,101.9257,114.9306
16,50,50,204.9997,150.7996,149.9997,1208,0,29.1623,64.3981,106.1667,0.0814,27.9404,30.0000,56.4617,82.6555,100.1608,114.8800
17,50,50,194.9997,155.0996,154.9997,1251,0,29.0651,65.0097,105.3095,0.0813,27.2574,30.0000,59.2312,76.4920,94.7181,109.4501
18,50,50,219.9997,156.9996,154.9997,1270,0,29.0874,65.5082,105.6712,0.0813,27.4520,29.7374,51.8468,75.8021,96.0069,113.3372
19,50,50,219.9997,149.1996,147.4997,1192,0,28.9678,66.3253,106.0721,0.0823,27.5342,29.6602,54.9174,75.8021,96.0069,110.5286
20,50,50,199.9997,152.9996,149.9997,1230,0,28.9602,68.4501,107.3872,0.0809,27.4618,30.0000,61.3787,73.7064,101.2091,117.2173
21,50,50,209.9997,158.1996,154.9997,1282,0,29.1881,69.0513,106.9886,0.0813,27.6408,30.0000,62.6074,76.7614,100.5650,114.6521
22,50,50,229.9997,155.9996,154.9997,1260,0,29.0591,69.9268,108.0731,0.0821,27.2456,30.0000,63.0749,76.7614,97.7528,118.9434
23,50,50,224.9997,158.3996,157.4997,1284,0,29.0115,69.9359,109.8093,0.0825,27.5713,30.0000,63.3418,77.5734,99.8216,120.8166
24,50,50,244.9997,160.8996,159.9997,1309,0,29.1457,69.5149,111.6708,0.0822,27.4388,30.0000,60.1496,79.6621,103.5297,118.2732
25,50,50,194.9997,150.4996,154.9997,1205,0,29.1186,70.2778,111.1294,0.0823,27.3204,30.0000,63.1404,84.6795,102.6438,118.2732
26,50,50,209.9997,158.4996,159.9997,1285,0,29.0915,71.5403,109.9675,0.0824,27.7023,30.0000,61.6330,82.2237,102.6438,123.7516
27,50,50,219.9997,162.6996,159.9997,1327,0,28.9620,70.9802,110.6119,0.0838,27.4630,30.0000,61.3564,80.4959,100.2568,122.0721
28,50,50,224.9997,156.6996,154.9997,1267,0,29.1150,70.8624,111.6962,0.0837,27.3302,30.0000,61.6701,81.3099,101.8999,121.7981
29,50,50,219.9997,158.5996,159.9997,1286,0,29.0810,72.3241,111.9344,0.0832,27.5901,30.0000,55.1982,79.9437,102.2881,119.2296
30,50,50,214.9997,155.9996,149.9997,1260,0,29.1058,72.2249,111.9966,0.0832,27.0943,30.0000,64.4589,77.2665,101.9717,120.3931
