generation,evaluated,survivors,best_fitness,mean_fitness,median_fitness,food_eaten,fish_eaten,size_mean,speed_mean,vision_mean,metabolism_mean,size_min,size_max,speed_min,speed_max,vision_min,vision_max
1,50,4,175.0164,24.7580,7.8417,92,45,20.7757,47.8158,106.3999,0.0998,10.7645,29.4142,2.2350,95.1572,59.1500,148.0337
2,50,7,229.9997,33.5283,10.8167,166,43,26.0160,33.2837,102.6452,0.1026,20.0475,29.4142,4.0018,72.9765,68.5577,129.5065
3,50,8,264.9997,40.2789,19.1583,227,41,27.1309,36.7663,105.0235,0.1112,25.0647,29.4142,12.3004,72.1354,83.4345,119.8696
4,50,19,249.9997,60.0166,26.9333,392,31,27.9562,44.2592,109.5255,0.1145,26.4424,29.4142,18.2161,72.1354,92.5373,122.4276
5,50,42,164.9997,106.2401,112.4997,782,8,28.4413,53.1221,111.3942,0.1204,26.5897,30.0000,26.6073,72.1354,98.0212,118.7217
6,50,50,174.9997,125.9997,119.9997,960,0,28.6958,57.9385,111.5276,0.1228,27.8522,30.0000,39.4217,72.1354,101.1368,117.2275
7,50,50,184.9997,129.5997,129.9997,996,0,28.7871,60.1259,111.6144,0.1251,26.9729,30.0000,54.0515,67.0764,103.4093,119.7654
8,50,50,184.9997,132.0997,129.9997,1021,0,28.6965,60.8605,110.8036,0.1246,26.7728,30.0000,49.8865,71.5063,101.3090,121.8268
9,50,50,194.9997,137.7997,134.9997,1078,0,28.7389,60.2909,112.3470,0.1232,27.1480,29.6738,54.7871,65.4710,107.8619,119.3577
10,50,50,189.9997,132.2997,129.9997,1023,0,28.6728,60.2573,113.0361,0.1236,26.9087,29.3219,48.9818,65.3069,101.7651,119.4732
11,50,50,169.9997,127.6997,124.9997,977,0,28.7939,60.5052,113.2687,0.1233,27.0286,30.0000,52.8199,71.0316,104.0785,118.4674
12,50,50,164.9997,130.2997,129.9997,1003,0,28.8004,61.4309,113.4384,0.1235,26.9786,30.0000,49.6824,71.0316,104.5705,119.5687
13,50,50,179.9997,133.3997,129.9997,1034,0,28.9092,62.8646,112.9996,0.1253,27.7242,29.7236,56.7021,69.5649,103.8864,124.3752
14,50,50,174.9997,132.4997,129.9997,1025,0,28.8729,62.8405,113.0266,0.1260,26.9823,30.0000,52.7797,71.7176,108.1214,119.1608
15,50,50,189.9997,129.9997,129.9997,1000,0,28.9529,62.6724,113.0551,0.1246,27.3532,30.0000,43.6318,72.1440,103.0047,118.7550
16,50,50,184.9997,129.3997,129.9997,994,0,28.8570,62.8119,114.2874,0.1245,27.0593,30.0000,56.1706,68.7495,103.3065,123.2561
17,50,50,229.9997,134.9997,134.9997,1050,0,28.9947,63.7184,113.8671,0.1246,27.1373,30.0000,57.5278,75.0085,105.2117,122.1602
18,50,50,169.9997,136.3996,134.9997,1064,0,29.0006,65.2145,114.4336,0.1250,27.3052,30.0000,55.9340,72.5208,108.9629,124.1722
19,50,50,179.9997,137.9996,137.4997,1080,0,29.1291,64.7986,113.9794,0.1252,27.5778,30.0000,54.8243,69.7068,102.9873,120.2279
20,50,50,174.9997,136.7997,134.9997,1068,0,28.8928,64.6548,115.0658,0.1263,27.5888,30.0000,56.4951,73.5686,107.8469,125.2824
21,50,50,184.9997,136.5997,134.9997,1066,0,29.0411,65.3526,114.8993,0.1271,27.8009,30.0000,56.6890,71.4881,104.4069,122.5983
22,50,50,209.9997,137.9996,139.9997,1080,0,29.1231,65.1746,115.6000,0.1280,28.2192,30.0000,58.9889,72.3866,104.8207,128.4923
23,50,50,209.9997,141.5997,137.4997,1116,0,29.2166,65.0234,116.8374,0.1286,27.6225,30.0000,57.0110,68.8565,104.0405,128.4923
24,50,50,194.9997,142.0997,139.9997,1121,0,29.2554,65.9577,117.1281,0.1292,27.8657,30.0000,62.0254,74.5844,109.4293,124.8166
25,50,50,179.9997,142.8996,147.4997,1129,0,29.1426,65.9202,117.8942,0.1308,27.8706,30.0000,55.6542,75.0236,109.4273,127.3714
26,50,50,174.9997,138.2997,134.9997,1083,0,29.1785,65.5182,117.5564,0.1303,27.4126,30.0000,56.6720,72.1121,107.6770,124.6155
27,50,50,169.9997,137.3996,134.9997,1074,0,28.9422,66.5816,117.2217,0.1301,27.4126,30.0000,59.2528,72.1121,105.4217,128.6967
28,50,50,189.9997,143.2997,139.9997,1133,0,28.8512,66.0607,118.3328,0.1307,27.1367,29.9387,57.6463,71.5317,104.8604,131.4582
29,50,50,174.9997,141.4996,139.9997,1115,0,28.8186,66.9253,117.5431,0.1312,27.4376,30.0000,57.9365,74.6060,108.6145,126.3291
30,50,50,189.9997,144.4996,139.9997,1145,0,28.8914,67.9165,118.5897,0.1327,27.9959,30.0000,62.3858,75.6124,110.7215,127.4626
