generation,evaluated,survivors,best_fitness,mean_fitness,median_fitness,food_eaten,fish_eaten,size_mean,speed_mean,vision_mean,metabolism_mean,size_min,size_max,speed_min,speed_max,vision_min,vision_max
1,50,4,197.2331,31.1366,11.2167,161,46,18.6693,50.0896,95.9215,0.1050,10.0987,29.3073,4.9276,101.5884,51.6678,143.9263
2,50,3,334.9997,31.4080,10.0500,171,47,23.8888,53.2823,103.3505,0.1032,14.3628,29.5375,6.1110,99.5833,61.0942,143.1494
3,50,8,259.9997,49.2553,5.8833,330,42,26.5500,57.7802,106.4383,0.0991,20.6779,30.0000,16.1120,95.6221,69.5007,143.1494
4,50,33,259.9997,132.0054,167.4997,1076,17,28.2098,71.0891,117.4548,0.1018,25.3390,30.0000,42.2319,94.5670,87.5916,138.7337
5,50,49,239.9997,188.2720,189.9997,1584,1,28.7806,79.2215,123.3839,0.1018,26.1006,29.7687,60.1622,95.9794,106.2139,138.3629
6,50,50,234.9997,193.7997,189.9997,1638,0,28.7618,82.1546,123.2077,0.1020,26.4555,30.0000,71.0448,94.7755,108.3737,134.0575
7,50,50,244.9997,201.3997,199.9997,1714,0,28.9536,83.1494,124.6119,0.1026,27.2268,30.0000,72.6004,90.9469,117.7451,134.1191
8,50,50,249.9997,199.4997,194.9997,1695,0,28.9892,83.9927,124.6611,0.1031,27.1845,30.0000,78.6145,94.3537,116.1730,130.8370
9,50,50,234.9997,196.5997,199.9997,1666,0,28.8274,84.3177,125.5510,0.1038,27.1679,29.6794,75.8957,90.1541,118.6343,136.1812
10,50,50,249.9997,200.1997,197.4997,1702,0,28.9386,85.1373,126.6370,0.1042,27.5813,30.0000,73.6885,93.7301,116.8681,140.6215
11,50,50,274.9997,206.2997,202.4997,1763,0,28.9406,85.3958,127.7399,0.1038,27.0321,30.0000,79.5481,97.8814,119.5437,139.3538
12,50,50,264.9997,206.3997,204.9997,1764,0,28.9241,87.0736,127.7906,0.1038,27.9949,29.8623,77.9163,99.5418,120.6863,134.8759
13,50,50,244.9997,198.4997,194.9997,1685,0,28.9674,86.2825,127.6850,0.1039,28.2099,30.0000,79.3911,95.6872,115.7730,138.3792
14,50,50,264.9997,200.6997,199.9997,1707,0,28.9677,85.1661,128.3431,0.1041,27.3363,30.0000,75.0293,89.5962,117.8765,135.0644
15,50,50,249.9997,199.7997,194.9997,1698,0,29.0745,84.3885,128.3148,0.1033,27.3607,30.0000,75.6561,91.6435,117.6793,137.4762
16,50,50,244.9997,202.7997,204.9997,1728,0,29.0719,84.9880,127.9041,0.1025,27.5492,30.0000,73.2066,91.6435,122.3182,139.7240
17,50,50,244.9997,195.6997,194.9997,1657,0,29.0166,84.1515,127.0505,0.1039,27.1884,30.0000,71.4633,91.9230,119.4207,143.9440
18,50,50,254.9997,209.2997,209.9997,1793,0,29.1324,85.4212,127.8131,0.1036,27.5824,30.0000,76.6087,96.7502,117.4598,141.0119
19,50,50,244.9997,204.9997,207.4997,1750,0,29.0938,85.0864,128.0075,0.1043,27.5391,30.0000,77.2648,91.8508,120.7160,136.7108
20,50,50,254.9997,200.8997,194.9997,1709,0,29.1461,85.1951,126.9127,0.1036,28.2838,30.0000,77.8306,90.2467,121.2637,133.4274
21,50,50,269.9997,206.3997,207.4997,1764,0,29.1824,84.8591,127.1425,0.1040,28.1814,30.0000,75.4061,95.9472,116.6747,137.3002
22,50,50,254.9997,206.8997,204.9997,1769,0,29.1255,85.4274,126.7306,0.1036,27.3747,30.0000,78.2151,100.1868,117.2402,135.0321
23,50,50,254.9997,203.7997,204.9997,1738,0,29.2394,84.9290,127.4752,0.1034,27.3521,30.0000,78.0080,95.6666,117.2402,138.0656
24,50,50,264.9997,210.7997,209.9997,1808,0,29.1317,85.2513,127.0171,0.1023,27.9811,30.0000,77.8646,95.6666,121.5578,131.5277
25,50,50,264.9997,204.2997,204.9997,1743,0,29.0323,86.8244,127.6394,0.1027,27.6216,30.0000,78.2879,99.6843,120.9275,136.8944
26,50,50,234.9997,200.3997,199.9997,1704,0,29.0159,86.8262,127.1378,0.1032,27.4838,30.0000,75.9476,96.8189,121.3326,133.0462
27,50,50,259.9997,203.4997,202.4997,1735,0,29.0178,87.1331,126.8067,0.1026,27.1626,30.0000,80.0676,97.9347,119.6347,135.0365
28,50,50,249.9997,199.1997,197.4997,1692,0,28.9671,87.4300,127.1949,0.1028,27.3921,30.0000,81.4185,95.8329,121.3631,130.0301
29,50,50,269.9997,202.0997,204.9997,1721,0,29.0285,87.3843,126.3146,0.1040,27.1424,30.0000,81.1572,102.0000,120.2627,131.3553
30,50,50,309.9997,208.1997,202.4997,1782,0,29.0487,87.4939,126.5840,0.1040,27.4556,30.0000,79.5998,97.4841,118.2120,133.1227
