generation,evaluated,survivors,best_fitness,mean_fitness,median_fitness,food_eaten,fish_eaten,size_mean,speed_mean,vision_mean,metabolism_mean,size_min,size_max,speed_min,speed_max,vision_min,vision_max
1,50,4,235.0164,27.9256,7.2417,131,46,18.9742,45.3908,103.9961,0.1015,10.0786,29.6701,3.4154,101.7807,51.4926,146.4422
2,50,8,264.9997,38.2013,15.5917,210,42,25.1462,51.4961,94.2320,0.1081,16.9627,30.0000,6.0120,102.0000,57.3117,139.5761
3,50,32,319.3497,94.2768,102.4997,675,18,26.9311,52.2036,91.9042,0.1099,19.0915,30.0000,11.6448,84.9387,66.7270,121.4360
4,50,43,194.9997,130.7920,132.4997,1011,7,27.6114,60.9529,89.6981,0.1196,24.0939,29.6701,42.2531,84.9387,75.8515,108.3379
5,50,48,204.9997,156.2110,159.9997,1265,2,28.0005,66.4785,86.4786,0.1221,25.4951,29.6701,49.0305,84.9387,76.3183,96.9494
6,50,50,199.9997,156.9996,154.9997,1270,0,28.2690,68.7914,85.8169,0.1253,26.2568,30.0000,56.7808,88.2815,74.3412,96.1535
7,50,50,219.9997,154.6996,149.9997,1247,0,28.4230,68.8938,86.6995,0.1263,26.9267,30.0000,59.9897,81.8724,82.0774,96.1353
8,50,50,204.9997,148.7996,144.9997,1188,0,28.4439,70.9397,87.2208,0.1266,26.5828,30.0000,64.6749,79.5348,81.1958,92.9193
9,50,50,229.9997,147.8996,144.9997,1179,0,28.6055,71.6623,87.1301,0.1253,26.6219,29.5355,60.2169,78.6453,80.0130,95.0100
10,50,50,224.9997,151.1996,149.9997,1212,0,28.7189,72.0882,87.7197,0.1241,26.8457,30.0000,64.2232,78.4020,82.4202,96.8884
11,50,50,219.9997,156.1996,154.9997,1262,0,28.7842,72.1608,88.3950,0.1253,27.7455,30.0000,65.7966,79.3274,82.4928,98.4679
12,50,50,199.9997,154.0996,154.9997,1241,0,28.6433,72.5624,88.7948,0.1261,26.8577,30.0000,68.0661,84.5050,80.8228,97.7128
13,50,50,214.9997,158.4996,154.9997,1285,0,28.6869,72.2393,88.4136,0.1267,26.5659,29.9920,63.0286,79.3506,78.2845,96.1782
14,50,50,199.9997,158.8996,154.9997,1289,0,28.6808,71.7218,88.2632,0.1260,26.4108,29.9854,59.3620,74.5772,78.2845,98.6832
15,50,50,249.9997,159.7996,154.9997,1298,0,28.7850,71.1413,87.9583,0.1272,28.1400,30.0000,60.0780,76.8031,73.7047,95.3754
16,50,50,209.9997,160.1996,159.9997,1302,0,28.9696,71.0249,88.7515,0.1276,28.0533,30.0000,64.3434,73.3197,78.9857,97.5493
17,50,50,214.9997,162.7996,159.9997,1328,0,28.9667,71.3286,88.5934,0.1285,27.1332,30.0000,66.9498,79.1410,76.6935,103.0583
18,50,50,209.9997,165.7996,164.9997,1358,0,28.9255,71.6354,88.3974,0.1274,27.5380,30.0000,63.3092,78.4576,82.7411,92.2448
19,50,50,209.9997,155.9996,157.4997,1260,0,28.9094,71.4753,87.1688,0.1276,26.8709,30.0000,61.2086,80.6610,76.3051,95.6699
20,50,50,239.9997,161.8996,159.9997,1319,0,28.9185,72.0419,86.1782,0.1268,26.2749,30.0000,59.8427,81.8301,77.2137,91.2292
21,50,50,219.9997,155.4996,154.9997,1255,0,28.7969,71.8271,86.6695,0.1271,26.2749,30.0000,60.9272,83.5593,81.6326,96.2759
22,50,50,209.9997,154.6996,149.9997,1247,0,28.7133,71.2089,86.2636,0.1275,26.9492,30.0000,58.5072,78.1242,79.8629,96.0061
23,50,50,199.9997,157.8996,154.9997,1279,0,28.7459,69.6532,86.8714,0.1288,26.1875,30.0000,63.8455,74.2448,78.6456,95.2746
24,50,50,209.9997,161.6996,159.9997,1317,0,28.9437,69.2006,85.9534,0.1289,27.5291,29.9790,63.3943,76.4254,75.3779,95.9824
25,50,50,234.9997,161.2996,159.9997,1313,0,29.0976,70.1216,86.2419,0.1283,26.7882,29.9790,63.0602,79.3007,74.3534,96.7557
26,50,50,264.9997,157.3996,154.9997,1274,0,29.0563,70.1587,87.2743,0.1281,27.2690,30.0000,58.9381,75.3510,83.3832,94.5217
27,50,50,194.9997,155.3996,152.4997,1254,0,29.0063,70.2271,88.4652,0.1286,27.5433,30.0000,63.8000,79.5655,80.0441,95.6623
28,50,50,229.9997,163.7996,162.4997,1338,0,29.0046,71.0351,87.9499,0.1298,27.2300,30.0000,63.5981,78.4619,82.8828,94.5961
29,50,50,264.9997,167.8996,164.9997,1379,0,29.0064,70.5084,87.5918,0.1302,26.3357,30.0000,61.2547,77.4298,80.2831,96.5291
30,50,50,189.9997,146.5996,144.9997,1166,0,28.9134,70.5382,88.1669,0.1303,26.9651,30.0000,64.7118,77.4372,77.2771,96.5291
