generation,evaluated,survivors,best_fitness,mean_fitness,median_fitness,food_eaten,fish_eaten,size_mean,speed_mean,vision_mean,metabolism_mean,size_min,size_max,speed_min,speed_max,vision_min,vision_max
1,50,14,100.0164,33.0589,27.5833,129,27,20.7214,50.1206,97.6808,0.1041,10.0475,29.6290,3.3671,100.5596,50.9413,145.5671
2,50,29,109.9997,45.9511,49.9997,208,14,24.5253,54.8639,93.6261,0.0937,14.1397,28.9634,15.0567,97.2702,50.9413,137.3050
3,50,48,129.9997,78.5294,74.9997,487,0,26.0580,54.6584,95.7001,0.0911,23.5761,28.8863,21.0629,93.9609,57.4345,123.4308
4,50,50,139.9997,99.7997,99.9997,698,0,25.7678,52.4298,100.3335,0.0931,24.2463,28.6606,32.2514,78.9706,77.1243,118.9620
5,50,50,144.9997,109.7997,109.9997,798,0,26.1543,52.6109,95.5237,0.0938,24.2641,28.4427,37.5210,65.7322,80.5752,110.3226
6,50,50,149.9997,114.1997,114.9997,842,0,26.0252,55.6776,93.6091,0.0969,23.9312,27.8068,45.9445,63.9684,84.1307,104.6968
7,50,50,154.9997,113.5997,109.9997,836,0,26.0003,56.5516,93.8355,0.0981,25.3020,27.3657,50.2115,66.5496,83.3931,102.6450
8,50,50,179.9997,120.9997,122.4997,910,0,26.0180,56.3472,95.9040,0.0984,24.2656,27.6697,50.7320,65.2241,86.7520,109.2551
9,50,50,159.9997,113.0997,109.9997,831,0,26.2795,55.0176,96.0772,0.0975,25.5837,27.9940,44.4843,61.5776,86.4404,105.3914
10,50,50,174.9997,112.6997,112.4997,827,0,26.3143,54.3634,95.5758,0.0974,24.6658,28.6881,46.8289,60.9985,89.2613,104.5189
11,50,50,144.9997,115.3997,114.9997,854,0,26.1492,54.6992,94.6544,0.0970,24.2763,28.3843,47.1896,63.0981,85.6689,101.9680
12,50,50,154.9997,114.0997,109.9997,841,0,26.2802,54.4979,94.0683,0.0971,24.6119,28.2574,46.4878,62.6017,88.4905,106.1642
13,50,50,154.9997,112.2997,109.9997,823,0,26.3349,54.5621,93.9907,0.0967,24.5618,27.0325,47.7417,60.7978,85.4544,103.5057
14,50,50,154.9997,115.4997,114.9997,855,0,26.4166,53.8020,93.4051,0.0958,24.4643,27.4177,46.1276,65.1450,82.9398,100.5474
15,50,50,134.9997,108.5997,109.9997,786,0,26.4483,53.9869,93.9233,0.0960,24.5756,27.9908,45.1876,65.2058,87.1268,101.4475
16,50,50,174.9997,117.8997,119.9997,879,0,26.4814,54.4781,92.7386,0.0972,24.9385,28.4464,46.3648,61.2170,84.5245,100.6875
17,50,50,164.9997,111.6997,109.9997,817,0,26.6057,53.9023,92.6990,0.0975,25.0822,28.4397,44.7734,59.9105,85.4209,100.4506
18,50,50,149.9997,113.1997,114.9997,832,0,26.5784,53.6836,91.8486,0.0973,25.7191,28.0569,42.8027,59.9105,85.2296,98.0478
19,50,50,169.9997,118.9997,119.9997,890,0,26.5615,54.6795,91.8247,0.0971,25.1706,28.3760,44.2102,61.1423,88.6911,97.0488
20,50,50,169.9997,115.1997,112.4997,852,0,26.5037,55.2029,92.0013,0.0974,24.2174,27.3790,45.0387,64.2609,84.9287,101.0679
21,50,50,174.9997,116.5997,114.9997,866,0,26.5037,55.8918,91.3980,0.0970,25.2588,28.8103,49.4995,63.5871,80.0789,99.4192
22,50,50,164.9997,116.0997,114.9997,861,0,26.5609,56.4061,92.2022,0.0974,25.1490,27.8592,52.6107,62.1488,81.3542,101.5430
23,50,50,169.9997,117.8997,119.9997,879,0,26.7766,56.8361,92.3505,0.0978,25.8370,28.9935,48.6836,65.4350,84.8686,97.3947
24,50,50,164.9997,122.0997,117.4997,921,0,26.7926,57.3213,92.2446,0.0980,24.7855,28.5591,51.2227,64.2963,80.0095,103.1975
25,50,50,214.9997,120.5997,114.9997,906,0,26.7824,58.5974,93.0690,0.0974,24.1258,28.0680,55.7482,65.7364,85.3235,102.7850
26,50,50,159.9997,117.8997,117.4997,879,0,27.1558,57.7553,93.8810,0.0967,26.0923,29.4398,48.6043,63.6824,84.3765,104.3081
27,50,50,164.9997,117.6997,114.9997,877,0,27.3123,58.1444,93.2477,0.0973,26.3776,28.4632,52.8927,65.7346,82.0788,102.6669
28,50,50,179.9997,123.1997,119.9997,932,0,27.5355,58.4020,93.4272,0.0987,26.5298,29.1592,53.6275,65.0109,85.7117,99.8520
29,50,50,169.9997,125.5997,124.9997,956,0,27.4624,58.9977,92.8975,0.0988,26.2882,28.9094,56.1913,68.9461,87.5713,106.5894
30,50,50,214.9997,123.6997,119.9997,937,0,27.6172,59.0230,92.2210,0.0993,26.1082,29.2887,52.2183,67.6247,83.4188,106.9352
