generation,evaluated,survivors,best_fitness,mean_fitness,median_fitness,food_eaten,fish_eaten,size_mean,speed_mean,vision_mean,metabolism_mean,size_min,size_max,speed_min,speed_max,vision_min,vision_max
1,50,5,170.0164,27.1480,10.4333,129,43,19.9205,49.0426,101.0862,0.0966,10.0325,29.5934,3.1610,98.7644,51.5889,148.7978
2,50,7,184.9997,31.5136,10.6250,167,43,23.1375,55.7244,98.7104,0.0966,16.0439,29.4865,11.9044,90.0896,57.6132,144.1671
3,50,23,239.9997,67.5142,76.4915,451,27,25.9222,57.4076,95.4316,0.1023,19.2989,29.4609,29.1861,78.1066,66.1847,134.6387
4,50,47,184.9997,111.6767,114.9997,827,3,26.9194,51.2494,88.1600,0.1136,24.0839,30.0000,25.1488,71.5876,71.1544,109.3319
5,50,50,174.9997,122.5997,119.9997,926,0,27.2747,53.8083,89.6311,0.1189,23.6772,29.3353,37.7705,69.7638,77.1122,109.3319
6,50,50,169.9997,119.9997,119.9997,900,0,27.3786,53.1526,90.1009,0.1202,25.1617,30.0000,38.4240,68.7553,82.7535,98.3954
7,50,50,159.9997,119.3997,114.9997,894,0,27.5281,53.0216,89.7308,0.1220,25.8570,29.1914,37.6078,67.4481,83.8785,98.0964
8,50,50,149.9997,122.1997,122.4997,922,0,27.4054,51.6803,90.3194,0.1243,24.2630,29.3862,41.7172,61.3161,82.0995,97.5506
9,50,50,164.9997,123.6997,119.9997,937,0,27.3976,52.5020,90.2341,0.1234,25.4114,28.7518,45.7041,62.7384,82.4057,102.7853
10,50,50,194.9997,124.3997,119.9997,944,0,27.4965,53.0252,90.8048,0.1230,25.3794,29.1487,45.7653,62.1128,81.0125,102.7853
11,50,50,164.9997,124.5997,124.9997,946,0,27.6146,53.1748,91.4445,0.1236,25.8488,29.1650,43.4966,61.3446,81.7199,102.8909
12,50,50,184.9997,127.3997,124.9997,974,0,27.6512,53.6061,90.4879,0.1234,24.7566,29.3870,43.9794,64.0373,79.5859,105.0787
13,50,50,164.9997,131.1997,129.9997,1012,0,27.7602,52.5177,90.6420,0.1230,25.6499,28.8958,43.9794,62.9847,82.8930,99.5543
14,50,50,164.9997,125.8997,127.4997,959,0,27.7422,53.4792,91.4363,0.1233,25.9648,29.7978,45.7202,62.6935,82.3605,107.1378
15,50,50,169.9997,128.7997,124.9997,988,0,27.6480,53.8473,90.3840,0.1231,25.7916,28.5040,40.6938,61.5052,83.3299,100.6147
16,50,50,184.9997,124.6997,122.4997,947,0,27.6155,53.4623,90.0099,0.1246,25.6417,29.5044,39.4505,57.8667,81.5777,98.8368
17,50,50,219.9997,128.7997,124.9997,988,0,27.7686,54.6510,89.1711,0.1239,26.2263,30.0000,46.1794,64.3524,81.5777,97.7091
18,50,50,159.9997,125.1997,124.9997,952,0,27.8320,53.7564,89.0690,0.1239,26.1738,29.6326,45.5452,65.1533,83.5537,97.3438
19,50,50,174.9997,128.6997,129.9997,987,0,27.8386,54.4237,89.7668,0.1242,26.4778,29.6930,43.4127,66.9719,81.4159,99.3010
20,50,50,189.9997,123.7997,124.9997,938,0,27.8177,54.9366,89.1551,0.1247,26.4703,29.7872,41.3401,63.4658,81.8602,97.6802
21,50,50,164.9997,124.8997,122.4997,949,0,27.8357,55.0060,89.9729,0.1270,24.8669,30.0000,47.9711,60.8840,82.2663,101.9669
22,50,50,179.9997,129.0997,124.9997,991,0,28.1071,54.8594,89.8615,0.1280,26.5781,29.6163,43.8388,64.2338,79.3785,96.5006
23,50,50,174.9997,127.0997,127.4997,971,0,28.1674,55.1525,90.2481,0.1285,27.1708,29.4632,49.7415,60.1336,84.5692,95.4969
24,50,50,164.9997,135.9996,134.9997,1060,0,28.2114,55.5703,90.3601,0.1285,27.5560,29.5190,48.7612,65.8380,86.3370,99.5405
25,50,50,174.9997,133.8997,129.9997,1039,0,28.2885,54.8157,90.3007,0.1286,26.7910,30.0000,46.1037,60.7202,85.2216,100.3833
26,50,50,184.9997,138.8997,137.4997,1089,0,28.1807,55.6146,90.7211,0.1282,26.5720,30.0000,49.8435,60.2822,80.5934,99.7163
27,50,50,164.9997,132.4997,134.9997,1025,0,28.0800,55.6762,91.3742,0.1271,25.9419,29.6405,45.0517,64.5235,84.1804,100.8732
28,50,50,174.9997,135.5997,134.9997,1056,0,28.2818,55.5707,91.7892,0.1265,26.4373,30.0000,46.1103,59.9283,85.2194,96.7073
29,50,50,184.9997,135.3997,134.9997,1054,0,28.1251,55.1555,92.6620,0.1263,26.6302,29.9991,44.5518,67.1861,80.8852,100.7667
30,50,50,174.9997,133.5997,134.9997,1036,0,28.1660,55.0871,92.5543,0.1263,26.3590,29.5038,50.3058,62.0972,83.1069,100.2736
