generation,evaluated,survivors,best_fitness,mean_fitness,median_fitness,food_eaten,fish_eaten,size_mean,speed_mean,vision_mean,metabolism_mean,size_min,size_max,speed_min,speed_max,vision_min,vision_max
1,50,10,135.0164,35.2449,15.4584,166,34,20.2942,48.9179,88.9113,0.0982,10.0081,29.9790,3.4403,98.2775,51.1784,149.4281
2,50,15,119.9997,40.6429,32.8082,200,15,25.4408,50.9843,93.9549,0.1011,13.4487,30.0000,3.4403,97.7690,53.6055,143.0744
3,50,21,99.9997,54.2445,55.0081,298,2,27.4751,48.3910,98.7385,0.1017,19.9027,29.9790,3.4403,84.1120,66.1790,143.0744
4,50,30,124.9997,65.1495,67.4997,392,0,27.8119,50.9504,98.7527,0.1041,25.3003,29.8725,7.7531,92.7450,72.5724,123.6554
5,50,29,134.9997,68.6081,74.2831,422,0,27.9137,49.0819,95.7133,0.1027,26.2024,29.6098,34.9437,71.9184,76.9098,114.1002
6,50,35,154.9997,79.7308,79.9997,518,0,27.7976,47.8896,95.3028,0.1020,26.5208,29.7530,31.0082,62.8050,85.5176,107.0074
7,50,39,129.9997,79.2948,83.9414,511,0,27.8012,48.2892,96.0314,0.1051,25.9517,29.8140,35.5603,58.6087,85.9531,102.4401
8,50,38,169.9997,82.6738,84.9997,544,0,27.9413,49.1138,96.3538,0.1050,26.3841,28.8771,36.4730,57.3830,88.6509,106.1083
9,50,39,119.9997,74.9154,79.9997,471,0,27.8804,49.3525,95.9203,0.1048,26.4786,29.5824,43.4424,58.6961,86.3455,102.9972
10,50,39,149.9997,78.3128,79.9997,499,0,27.7853,48.9907,96.1325,0.1046,25.8499,29.5824,41.7685,58.7880,87.6393,102.9160
11,50,34,124.9997,74.0994,77.4997,466,0,27.9836,49.2837,96.8204,0.1041,26.2158,29.0875,39.4613,59.9835,87.9219,109.3520
12,50,32,114.9997,70.5428,78.8914,438,0,27.9155,49.0345,96.3833,0.1044,25.9031,29.8646,43.9381,54.0826,86.5596,111.4789
13,50,31,124.9997,65.1825,69.9997,392,0,27.9760,48.9730,96.5942,0.1039,26.9803,29.7913,38.7844,58.2097,88.8654,106.1075
14,50,34,109.9997,71.6271,75.5914,445,0,28.1260,49.6745,96.2960,0.1041,26.0315,30.0000,39.1975,60.8350,87.4971,104.1301
15,50,30,129.9997,67.1728,69.9997,412,0,28.3402,50.6408,96.8487,0.1047,26.9822,30.0000,43.1638,62.5669,93.4866,106.8035
16,50,34,124.9997,71.1911,74.9997,445,0,28.4781,51.4172,96.4906,0.1049,27.5980,30.0000,47.1541,63.2430,86.8643,103.4056
17,50,37,129.9997,83.4271,79.9997,549,0,28.4342,50.2461,96.4287,0.1042,26.3303,29.7736,43.6009,55.1985,84.0376,103.5352
18,50,37,139.9997,73.0624,77.4997,456,0,28.4463,50.4408,95.9788,0.1040,26.9758,30.0000,40.0809,60.3797,86.3012,109.7215
19,50,28,124.9997,62.6245,64.9997,369,0,28.3167,49.3597,96.2391,0.1045,26.4955,29.8357,40.1779,54.7174,84.5196,104.1646
20,50,38,129.9997,74.5828,74.9997,460,0,28.3109,48.6194,96.2083,0.1047,26.2724,29.6200,40.0021,56.5000,87.6227,103.7570
21,50,30,119.9997,67.2871,69.9997,408,0,28.4900,48.2080,96.2919,0.1045,27.0161,30.0000,38.0815,55.1448,85.9647,103.7998
22,50,37,134.9997,76.3858,79.9997,487,0,28.6046,47.8429,96.2736,0.1033,26.7449,30.0000,37.8464,51.2417,86.3733,105.2048
23,50,40,139.9997,83.4004,82.4997,547,0,28.6721,47.3943,95.8529,0.1030,27.4101,30.0000,37.0014,57.9823,87.7802,103.4049
24,50,39,144.9997,83.5041,84.9997,552,0,28.7756,49.0545,95.6446,0.1039,26.8428,29.6548,35.5502,59.1769,90.2232,103.2636
25,50,38,109.9997,74.5098,82.4997,473,0,28.6052,49.3822,95.4701,0.1049,26.6886,30.0000,36.8579,61.3690,84.6345,105.5627
26,50,32,144.9997,74.4324,77.4997,469,0,28.4407,49.9074,95.2478,0.1065,26.4039,30.0000,40.2214,59.0224,81.9483,103.4853
27,50,37,119.9997,74.0954,79.9997,467,0,28.5399,49.5635,94.7266,0.1086,27.1781,30.0000,37.8893,55.5802,87.4615,98.9027
28,50,35,134.9997,75.3128,79.9997,476,0,28.4256,49.2202,94.5704,0.1092,27.1493,29.5679,41.4548,60.3287,86.9833,102.5420
29,50,37,129.9997,76.8951,79.9997,490,0,28.4910,50.2407,94.4145,0.1086,26.3225,30.0000,40.3141,60.3287,83.2747,103.0190
30,50,33,124.9997,74.8938,79.9997,476,0,28.4998,51.2020,93.6674,0.1087,26.9341,30.0000,39.3687,57.9454,83.4250,103.5080
