generation,evaluated,survivors,best_fitness,mean_fitness,median_fitness,food_eaten,fish_eaten,size_mean,speed_mean,vision_mean,metabolism_mean,size_min,size_max,speed_min,speed_max,vision_min,vision_max
1,50,18,145.0164,30.3539,12.8834,107,29,20.7757,47.8158,106.3999,0.0998,10.7645,29.4142,2.2350,95.1572,59.1500,148.0337
2,50,34,104.9997,53.9515,54.9997,270,7,26.0599,43.6267,101.8624,0.0963,19.2313,30.0000,13.3963,80.3900,67.5373,134.1211
3,50,47,139.9997,86.8127,89.9997,573,0,27.0585,45.8952,102.0576,0.0952,24.0679,29.5365,22.1673,75.1448,72.0306,131.7948
4,50,49,154.9997,104.1457,99.9997,743,0,27.3428,49.7898,101.8473,0.0936,24.0679,30.0000,34.0800,67.9768,82.2047,121.0496
5,50,50,159.9997,119.4997,119.9997,895,0,27.2995,50.1500,100.1518,0.0944,25.2141,28.6384,37.4964,61.6099,87.9508,115.1570
6,50,50,164.9997,117.7997,114.9997,878,0,27.3028,51.7107,98.1400,0.0950,25.3564,28.5379,39.0212,62.9745,83.1243,107.1524
7,50,50,159.9997,115.0997,114.9997,851,0,27.3776,52.7355,98.5459,0.0929,25.2609,29.5603,39.1214,68.3303,88.7906,105.5309
8,50,50,169.9997,116.2997,114.9997,863,0,27.5340,54.3538,98.7791,0.0932,27.0706,28.9714,38.6415,70.3747,89.6474,103.2637
9,50,50,214.9997,122.3997,119.9997,924,0,27.6412,54.9598,98.1995,0.0929,27.1110,29.0412,47.1252,61.3518,88.6841,109.1459
10,50,50,159.9997,116.9997,114.9997,870,0,27.8073,55.6037,98.7139,0.0932,26.3009,29.3077,43.3443,62.6981,87.5388,107.4741
11,50,50,164.9997,121.1997,124.9997,912,0,28.1235,56.2689,98.3976,0.0935,27.4235,30.0000,48.4488,68.0645,87.8459,109.8077
12,50,50,169.9997,125.8997,124.9997,959,0,28.0911,57.0006,98.2339,0.0935,25.6809,29.8461,49.2659,68.0645,92.6190,105.2939
13,50,50,199.9997,125.6997,124.9997,957,0,28.1374,57.8933,98.7297,0.0937,26.5148,30.0000,52.6908,68.6510,95.3265,103.9672
14,50,50,169.9997,125.5997,124.9997,956,0,27.9897,58.3750,99.1886,0.0949,25.8682,29.3316,49.8102,69.5433,93.3962,105.5260
15,50,50,159.9997,119.7997,114.9997,898,0,27.8256,58.6082,99.4433,0.0953,25.2625,28.5673,51.0618,68.2565,89.4643,105.0502
16,50,50,184.9997,128.6997,124.9997,987,0,27.9613,58.0404,99.3845,0.0961,27.0813,30.0000,51.3784,67.4158,95.0869,101.7988
17,50,50,179.9997,121.1997,119.9997,912,0,28.2110,57.8949,99.8243,0.0963,26.0144,30.0000,45.9227,64.9504,94.2056,106.6974
18,50,50,174.9997,125.7997,119.9997,958,0,28.2518,59.5715,99.3965,0.0960,26.0179,29.5210,53.5339,64.2639,90.8367,108.2778
19,50,50,169.9997,134.1996,134.9997,1042,0,28.3349,60.0100,100.2298,0.0967,25.9790,29.8226,53.6241,72.2835,90.7142,108.4753
20,50,50,199.9997,131.5997,127.4997,1016,0,28.4622,59.9332,99.7450,0.0963,25.9790,30.0000,57.0644,65.1942,90.8509,107.2383
21,50,50,189.9997,124.3997,119.9997,944,0,28.6755,59.6644,99.5473,0.0963,26.7798,29.8427,52.3896,69.4847,91.8722,106.4514
22,50,50,174.9997,128.0997,127.4997,981,0,28.7822,59.4995,100.0117,0.0966,27.5150,30.0000,50.5224,66.7994,93.7350,107.8924
23,50,50,184.9997,132.8997,132.4997,1029,0,28.8678,59.0257,100.7610,0.0976,27.2049,30.0000,50.3922,64.0622,90.7094,112.4959
24,50,50,179.9997,129.2997,127.4997,993,0,28.8422,59.7364,101.3242,0.0982,26.9639,30.0000,52.2879,67.0361,88.9504,112.4959
25,50,50,194.9997,137.7997,132.4997,1078,0,29.0412,59.8981,99.6276,0.0997,27.9111,30.0000,52.9636,67.4465,88.0800,104.6391
26,50,50,199.9997,133.0997,132.4997,1031,0,29.1167,60.2978,99.2856,0.1003,27.2874,30.0000,51.6621,70.2044,88.0800,107.3040
27,50,50,189.9997,128.4997,124.9997,985,0,29.2676,61.9619,98.3221,0.1000,27.4106,30.0000,50.2724,68.0386,83.8632,107.1565
28,50,50,179.9997,137.7997,139.9997,1078,0,29.3946,62.4245,98.2812,0.0991,28.1843,30.0000,57.3956,66.6153,91.0861,105.4883
29,50,50,184.9997,133.1997,129.9997,1032,0,29.3293,62.1993,98.6414,0.1004,28.2265,30.0000,54.4530,68.8258,92.2281,109.2071
30,50,50,174.9997,127.5997,129.9997,976,0,29.3705,62.1770,99.2470,0.1005,28.5536,30.0000,53.5325,65.4451,90.1424,112.0847
