generation,evaluated,survivors,best_fitness,mean_fitness,median_fitness,food_eaten,fish_eaten,size_mean,speed_mean,vision_mean,metabolism_mean,size_min,size_max,speed_min,speed_max,vision_min,vision_max
1,50,5,195.0164,28.7736,9.7083,145,45,18.7319,51.2408,98.9299,0.0939,10.0858,29.4501,7.2210,100.4433,55.4794,149.9131
2,50,7,219.9997,28.7276,10.2167,140,43,24.1823,56.4319,106.7356,0.0937,13.7308,29.7658,25.9928,86.5038,56.9281,150.0000
3,50,20,274.9997,69.4269,89.9748,459,30,25.2455,57.4571,107.7066,0.0870,19.7739,30.0000,26.9922,89.3805,77.9233,141.0268
4,50,41,184.9997,107.6604,112.4997,793,9,26.8019,59.3936,103.1771,0.0901,23.4961,29.7658,42.6392,83.3628,83.3091,123.5136
5,50,48,184.9997,118.5747,119.9997,890,2,27.4451,64.8996,104.4274,0.0955,24.0767,30.0000,47.7266,83.3628,90.0132,119.7978
6,50,50,194.9997,130.1997,127.4997,1002,0,27.8043,69.5158,108.3264,0.0989,25.0209,29.7091,51.5054,80.4445,100.0777,117.4778
7,50,50,179.9997,135.8996,134.9997,1059,0,28.0570,70.2301,108.9880,0.0993,26.1580,29.5748,62.7243,81.4135,101.9997,121.3669
8,50,50,184.9997,129.1997,129.9997,992,0,28.1324,70.7600,110.6286,0.0995,25.3382,30.0000,56.0420,77.4934,100.7266,119.1131
9,50,50,169.9997,129.9997,129.9997,1000,0,28.2082,71.6989,110.4348,0.0998,26.3555,29.3136,67.8295,76.0374,104.8964,120.2079
10,50,50,189.9997,133.3996,127.4997,1034,0,28.3645,72.4090,111.2177,0.1002,26.7966,30.0000,68.5480,80.9938,103.3677,122.9184
11,50,50,169.9997,133.8997,134.9997,1039,0,28.5737,71.7501,110.9339,0.1004,26.4523,30.0000,61.9275,78.5156,101.2455,117.2913
12,50,50,194.9997,138.5997,137.4997,1086,0,28.7797,73.0531,110.4236,0.1016,27.9531,29.7840,65.2357,82.8761,101.3020,122.9173
13,50,50,189.9997,140.5997,139.9997,1106,0,28.8435,73.8801,110.7926,0.1024,26.5897,30.0000,65.2357,83.3572,99.8582,118.4755
14,50,50,189.9997,140.5997,137.4997,1106,0,28.7492,74.8021,110.5126,0.1036,25.7688,30.0000,65.7477,82.1202,99.8582,118.1456
15,50,50,189.9997,150.2996,154.9997,1203,0,28.9256,75.1864,110.8567,0.1041,27.2939,30.0000,66.9016,82.9782,97.8907,115.6266
16,50,50,209.9997,142.7997,144.9997,1128,0,28.9750,74.9989,111.8067,0.1039,27.0083,30.0000,64.5714,78.7810,97.7464,119.1487
17,50,50,204.9997,149.0997,139.9997,1191,0,29.1645,75.0581,111.9112,0.1042,27.7842,30.0000,64.6328,78.4573,106.7758,122.0351
18,50,50,199.9997,148.5996,147.4997,1186,0,29.2268,75.8327,112.0007,0.1043,27.7086,30.0000,74.2841,85.3410,103.3970,124.8635
19,50,50,219.9997,145.1996,142.4997,1152,0,28.9827,76.4108,112.6003,0.1045,26.7910,30.0000,69.4852,85.3410,102.5379,123.6841
20,50,50,174.9997,144.6996,142.4997,1147,0,28.8283,76.3919,111.3423,0.1056,27.2294,30.0000,68.8400,86.0609,103.2424,120.2867
21,50,50,204.9997,148.2996,147.4997,1183,0,28.7933,77.0068,110.5840,0.1060,26.8078,30.0000,72.4397,81.1586,100.0104,125.2408
22,50,50,184.9997,146.1996,149.9997,1162,0,28.8572,77.2011,111.9192,0.1066,27.1298,30.0000,67.8478,85.4034,102.5991,125.1094
23,50,50,184.9997,142.3996,142.4997,1124,0,28.7117,77.1681,112.5402,0.1069,27.0218,30.0000,69.9113,86.5968,104.5974,123.9774
24,50,50,189.9997,146.8996,147.4997,1169,0,28.7464,77.3353,112.2983,0.1073,27.0642,30.0000,68.4732,88.9504,102.4560,125.5347
25,50,50,179.9997,149.5996,149.9997,1196,0,28.5670,78.1569,112.2474,0.1067,26.2640,30.0000,74.6320,85.7427,102.8869,128.2946
26,50,50,179.9997,143.2997,139.9997,1133,0,28.4016,78.0859,114.6596,0.1069,26.2732,29.5084,74.6373,83.1352,109.2029,128.2946
27,50,50,209.9997,142.9996,144.9997,1130,0,28.6057,78.6270,114.7129,0.1075,27.1083,30.0000,70.0820,84.8616,101.4128,134.0682
28,50,50,174.9997,138.0997,134.9997,1081,0,28.6881,76.9993,113.0661,0.1085,26.6759,30.0000,69.7400,86.0800,101.4328,122.9500
29,50,50,204.9997,148.0997,144.9997,1181,0,28.4883,77.4332,113.6188,0.1089,27.1150,29.9211,70.7818,84.6979,100.4638,125.5105
30,50,50,204.9997,146.9996,144.9997,1170,0,28.4328,77.3017,112.7336,0.1087,26.5875,30.0000,68.9521,82.3176,100.4578,120.2671
