generation,evaluated,survivors,best_fitness,mean_fitness,median_fitness,food_eaten,fish_eaten,size_mean,speed_mean,vision_mean,metabolism_mean,size_min,size_max,speed_min,speed_max,vision_min,vision_max
1,50,5,230.0164,27.3796,11.2083,127,45,18.6693,50.0896,95.9215,0.1050,10.0987,29.3073,4.9276,101.5884,51.6678,143.9263
2,50,6,184.9997,30.2406,10.8833,157,44,24.0526,52.8414,104.8186,0.1009,16.9986,29.8086,10.7124,98.9840,73.0700,141.0601
3,50,15,169.9997,51.2706,20.1917,327,35,26.7086,48.7506,102.1756,0.1098,20.5441,29.8086,12.7271,93.7667,74.6857,135.3755
4,50,48,194.9997,116.6710,114.9997,874,2,27.2454,55.4234,97.8272,0.1089,23.1623,29.5051,36.7780,80.9425,78.3628,111.2490
5,50,50,199.9997,134.3997,132.4997,1044,0,27.5221,58.4028,99.1410,0.1108,24.5007,29.4607,46.2534,78.4467,89.3272,104.2692
6,50,50,209.9997,137.0997,134.9997,1071,0,27.6464,61.1112,99.6578,0.1100,25.9276,29.0029,47.9702,78.4467,91.7637,109.7153
7,50,50,174.9997,137.3996,134.9997,1074,0,27.6460,63.8781,99.5400,0.1101,26.1287,29.5779,51.9065,75.8271,90.3443,110.9859
8,50,50,199.9997,145.7996,144.9997,1158,0,27.7588,64.5383,99.6276,0.1100,25.5206,29.1099,57.2041,73.7756,88.7247,110.4005
9,50,50,199.9997,140.9996,137.4997,1110,0,27.7288,65.5217,98.8459,0.1092,26.4196,29.5089,58.1864,76.0389,87.3165,108.3707
10,50,50,189.9997,143.0997,139.9997,1131,0,27.7910,66.2977,98.5501,0.1092,25.2902,29.2319,59.1319,74.7151,93.7492,108.2904
11,50,50,194.9997,143.5996,144.9997,1136,0,27.8867,67.0917,97.9790,0.1093,25.6265,29.5263,61.8915,73.7921,89.2611,101.4617
12,50,50,194.9997,146.4996,149.9997,1165,0,27.8739,67.3669,97.1176,0.1096,27.0069,29.0692,56.7578,73.2736,90.1938,102.2685
13,50,50,199.9997,144.2997,139.9997,1143,0,28.1539,67.9241,96.7824,0.1095,27.3872,29.5349,60.5591,74.9752,86.0879,107.8932
14,50,50,229.9997,142.8996,134.9997,1129,0,28.2186,67.1875,98.5197,0.1097,26.2648,29.6382,57.3269,73.0783,91.1928,108.0819
15,50,50,184.9997,140.9996,144.9997,1110,0,28.4642,67.9272,98.8691,0.1093,27.2365,30.0000,62.2593,76.7071,87.5886,110.9495
16,50,50,194.9997,148.6996,147.4997,1187,0,28.4407,67.7058,99.3872,0.1091,27.6378,29.3511,57.5061,76.4454,88.9399,110.9495
17,50,50,219.9997,146.3996,142.4997,1164,0,28.4531,68.1055,100.2059,0.1088,26.5301,30.0000,58.8173,78.6827,83.5766,108.7095
18,50,50,174.9997,141.2997,142.4997,1113,0,28.5676,68.4876,100.2180,0.1088,27.4296,30.0000,58.0929,77.3642,91.2430,105.8895
19,50,50,204.9997,148.3996,144.9997,1184,0,28.4241,67.9638,99.9705,0.1091,26.8813,30.0000,59.5422,74.4311,91.2730,106.5602
20,50,50,204.9997,142.1996,142.4997,1122,0,28.7068,69.1948,99.7821,0.1090,27.6719,30.0000,61.8594,79.5898,89.8935,106.5238
21,50,50,184.9997,141.2997,139.9997,1113,0,28.7405,69.4731,99.9078,0.1082,27.8039,30.0000,61.9202,77.0518,89.7424,110.3727
22,50,50,219.9997,147.7996,144.9997,1178,0,28.8554,69.3250,99.7508,0.1088,26.9789,30.0000,63.1376,73.7422,89.6586,104.7780
23,50,50,184.9997,150.1996,147.4997,1202,0,29.0866,69.6424,99.7062,0.1091,28.1860,30.0000,61.3855,79.3458,91.1019,105.0144
24,50,50,199.9997,148.8996,149.9997,1189,0,29.1352,69.0647,99.7399,0.1089,28.6304,30.0000,58.1523,74.7536,90.1849,102.2614
25,50,50,199.9997,154.3996,154.9997,1244,0,29.1564,69.3543,98.9134,0.1089,28.0963,30.0000,62.5763,77.9634,91.8591,102.6641
26,50,50,199.9997,143.4996,139.9997,1135,0,29.1131,69.9501,98.5629,0.1089,27.7758,30.0000,62.4681,76.7146,91.8591,107.0191
27,50,50,189.9997,149.2996,149.9997,1193,0,29.0765,69.3024,97.9453,0.1093,27.6193,30.0000,55.2498,79.5329,82.7790,110.9439
28,50,50,194.9997,145.4996,144.9997,1155,0,29.0799,70.6345,98.9351,0.1091,27.6718,30.0000,64.3753,78.3191,91.0155,107.6591
29,50,50,194.9997,153.1996,152.4997,1232,0,29.1417,70.5513,98.3505,0.1089,28.0994,30.0000,64.1502,78.5896,88.9122,109.5677
30,50,50,199.9997,150.7996,144.9997,1208,0,29.0014,70.4294,99.5287,0.1088,27.0008,30.0000,58.8993,81.3462,87.3314,105.7387
