generation,evaluated,survivors,best_fitness,mean_fitness,median_fitness,food_eaten,fish_eaten,size_mean,speed_mean,vision_mean,metabolism_mean,size_min,size_max,speed_min,speed_max,vision_min,vision_max
1,50,5,184.1831,31.5596,6.4583,155,45,18.7730,52.3404,96.9729,0.1022,10.3738,29.7902,7.4030,100.9347,50.5009,143.1037
2,50,5,184.9997,29.6336,10.4833,153,45,23.6181,53.9814,98.8153,0.1061,16.3819,27.9502,14.3010,91.4620,67.0773,133.2551
3,50,23,234.9997,74.0872,77.3915,526,27,25.1458,56.4587,97.8188,0.1011,19.5388,27.6609,32.9075,79.4878,79.3712,121.7729
4,50,43,219.9997,126.0874,129.9997,976,7,26.1181,62.5779,101.4423,0.0989,23.4273,27.7328,43.1059,81.3109,84.1088,121.7729
5,50,50,234.9997,147.3996,144.9997,1174,0,26.3569,68.3294,107.1677,0.0981,24.5437,27.6609,53.8719,85.5575,93.5456,121.7729
6,50,50,184.9997,146.0997,144.9997,1161,0,26.5226,70.2448,106.9859,0.0966,24.4603,28.3790,56.1681,85.4180,96.1772,119.1141
7,50,50,199.9997,146.7996,139.9997,1168,0,26.4429,72.2129,105.5990,0.0954,24.4964,29.0290,57.6146,83.2233,96.1772,115.8179
8,50,50,209.9997,154.5996,154.9997,1246,0,26.4905,74.3791,105.5829,0.0957,24.8763,27.3334,63.2637,83.2233,91.6214,115.2568
9,50,50,204.9997,158.8996,159.9997,1289,0,26.5401,75.6511,107.0843,0.0967,24.2300,28.6984,67.2324,86.6675,98.3759,119.3872
10,50,50,194.9997,148.9996,144.9997,1190,0,26.5299,76.8956,106.4523,0.0967,24.1725,27.9523,65.3688,86.6675,96.2927,112.5142
11,50,50,219.9997,141.6996,139.9997,1117,0,26.4933,77.2472,106.7542,0.0959,24.4112,28.6232,68.2153,83.7785,99.3306,117.2083
12,50,50,214.9997,152.4996,154.9997,1225,0,26.6576,77.6257,106.8813,0.0957,24.6696,28.4885,67.6058,85.1435,101.8679,117.8027
13,50,50,204.9997,157.6996,154.9997,1277,0,26.5741,77.3202,107.0742,0.0959,24.6526,28.6949,65.4510,84.5484,95.2509,116.5123
14,50,50,199.9997,153.7996,154.9997,1238,0,26.4363,78.2128,107.9804,0.0945,24.7612,28.6502,68.8177,82.8402,98.1714,114.6751
15,50,50,199.9997,154.5996,152.4997,1246,0,26.5243,77.6235,107.2700,0.0939,25.5478,28.4072,67.4204,87.2109,97.2124,120.7387
16,50,50,199.9997,148.4996,144.9997,1185,0,26.7167,77.4083,108.0143,0.0942,24.4676,28.8586,68.3039,83.9687,95.9055,118.8756
17,50,50,229.9997,153.7996,147.4997,1238,0,26.8081,76.9955,108.6406,0.0929,24.4676,29.2548,65.4718,85.1096,96.8485,116.4370
18,50,50,229.9997,151.4996,154.9997,1215,0,26.8625,77.9838,108.2859,0.0936,25.2271,28.1313,67.9071,86.8420,102.8159,120.6482
19,50,50,219.9997,154.8996,149.9997,1249,0,26.9500,77.6199,108.3295,0.0933,25.2453,28.4001,70.5401,84.6730,99.0924,117.2897
20,50,50,184.9997,145.5997,144.9997,1156,0,27.1621,77.2707,109.4329,0.0921,24.8512,28.3935,67.2740,82.8035,101.3946,118.4333
21,50,50,209.9997,155.7996,154.9997,1258,0,27.1716,76.4427,110.8959,0.0924,25.8001,28.4219,67.2740,81.7991,99.6105,116.3412
22,50,50,194.9997,155.7996,159.9997,1258,0,27.4807,76.8921,111.2617,0.0920,25.5875,29.4885,69.5425,80.9329,101.3253,121.2975
23,50,50,209.9997,155.5996,154.9997,1256,0,27.5067,76.9154,111.5099,0.0920,26.4131,29.6376,67.9267,87.6833,106.3252,116.9459
24,50,50,224.9997,161.3996,162.4997,1314,0,27.5576,77.0814,111.2555,0.0926,25.0919,29.1399,68.3738,87.6519,101.6625,119.5000
25,50,50,219.9997,159.0996,157.4997,1291,0,27.7077,78.0497,110.9085,0.0932,25.9897,29.1049,68.3469,88.2291,100.9724,116.8413
26,50,50,209.9997,156.6996,154.9997,1267,0,27.8620,78.3093,111.1627,0.0922,26.0831,29.2173,67.6669,87.3606,103.5756,118.7237
27,50,50,214.9997,165.6996,167.4997,1357,0,27.8993,78.9471,111.2759,0.0919,25.8632,29.8165,69.1335,90.6508,103.1932,121.2276
28,50,50,214.9997,164.9996,159.9997,1350,0,28.0160,79.0919,110.2708,0.0903,26.8424,29.4825,70.5968,90.6508,99.1559,118.3917
29,50,50,209.9997,162.1996,159.9997,1322,0,28.0962,79.1442,110.0357,0.0908,27.3198,30.0000,73.0661,86.9887,102.9006,116.0495
30,50,50,214.9997,159.4996,154.9997,1295,0,28.1317,79.6566,110.5256,0.0902,26.1754,29.8646,73.6448,86.9887,108.3661,115.1650
