generation,evaluated,survivors,best_fitness,mean_fitness,median_fitness,food_eaten,fish_eaten,size_mean,speed_mean,vision_mean,metabolism_mean,size_min,size_max,speed_min,speed_max,vision_min,vision_max
1,50,4,156.0999,24.9543,11.7667,106,46,18.6693,50.0896,95.9215,0.1050,10.0987,29.3073,4.9276,101.5884,51.6678,143.9263
2,50,5,199.9997,26.6410,9.9750,121,45,24.4083,51.1970,100.5180,0.0967,18.0943,29.2544,10.2692,102.0000,58.4307,141.6521
3,50,15,174.9997,49.8059,21.9750,307,35,26.6760,50.5581,101.0051,0.1027,22.5461,30.0000,18.1914,81.5481,68.8490,132.3859
4,50,47,169.9997,117.5164,124.9997,887,3,27.7503,54.5091,103.5216,0.1056,24.3201,29.4602,33.5689,77.6666,71.5849,123.0474
5,50,50,184.9997,133.5997,129.9997,1036,0,28.1364,58.1420,106.5309,0.1083,25.8221,30.0000,46.3108,77.6666,82.8075,120.2401
6,50,50,174.9997,130.7997,132.4997,1008,0,28.0111,58.1221,107.2191,0.1094,26.0717,29.6626,50.8295,70.0728,95.4032,121.8866
7,50,50,184.9997,133.4996,134.9997,1035,0,27.9078,57.3622,107.7483,0.1122,26.3050,30.0000,50.0983,62.5352,94.4016,118.8341
8,50,50,199.9997,135.1997,134.9997,1052,0,28.0774,57.7535,110.1901,0.1128,26.5681,30.0000,49.6431,61.3578,103.0623,120.7118
9,50,50,194.9997,129.6997,124.9997,997,0,28.2448,56.9532,109.8337,0.1129,27.2067,29.8662,49.6431,67.6006,95.9529,120.2557
10,50,50,164.9997,128.2997,129.9997,983,0,28.0566,57.4470,110.1658,0.1126,27.3351,29.1164,47.7272,66.3002,99.2984,121.4251
11,50,50,199.9997,130.3997,129.9997,1004,0,28.0041,57.0952,109.8599,0.1120,26.1788,28.8698,51.0982,71.0837,103.3400,116.7878
12,50,50,194.9997,130.3997,129.9997,1004,0,27.8886,58.8404,109.1212,0.1109,26.4961,29.5505,48.5033,69.3755,101.0934,116.7878
13,50,50,174.9997,136.3996,134.9997,1064,0,28.2375,58.4290,108.4722,0.1118,26.1333,30.0000,46.2852,65.4389,93.6389,114.0418
14,50,50,184.9997,131.2997,124.9997,1013,0,28.4400,59.2210,108.8576,0.1121,27.3098,30.0000,51.7659,68.9842,99.2589,117.7312
15,50,50,209.9997,140.2997,139.9997,1103,0,28.6343,58.7281,109.6479,0.1120,27.1273,29.8740,48.4541,65.2428,100.1496,121.4952
16,50,50,179.9997,132.4997,129.9997,1025,0,28.5613,58.9658,110.0991,0.1115,26.6092,30.0000,48.0809,65.6167,100.2698,118.3833
17,50,50,179.9997,135.1997,129.9997,1052,0,28.3455,59.4853,110.3275,0.1119,27.0512,29.8610,48.8774,71.1542,100.9935,120.0968
18,50,50,179.9997,136.1996,134.9997,1062,0,28.3898,61.0455,109.9718,0.1121,27.4181,29.7111,55.2313,71.3302,101.0985,114.9017
19,50,50,219.9997,133.4997,129.9997,1035,0,28.5779,59.7859,108.9837,0.1120,27.3271,30.0000,54.1857,66.6639,99.5652,114.1067
20,50,50,164.9997,131.2997,129.9997,1013,0,28.5342,59.1745,108.3029,0.1120,27.1173,30.0000,50.4766,68.6749,100.2329,115.4791
21,50,50,214.9997,134.9996,134.9997,1050,0,28.4219,59.6184,107.2357,0.1124,26.8613,30.0000,52.6569,67.9643,96.2653,116.3980
22,50,50,169.9997,135.3997,134.9997,1054,0,28.4510,60.3444,106.6048,0.1125,27.6300,29.7585,52.2023,66.2167,98.3648,117.9786
23,50,50,189.9997,140.2997,134.9997,1103,0,28.5759,61.0973,105.8493,0.1117,27.1779,30.0000,52.2151,68.5183,94.0414,115.2667
24,50,50,189.9997,135.1996,132.4997,1052,0,28.6968,61.4781,105.5461,0.1127,27.0710,30.0000,52.3422,71.3700,98.6878,113.7981
25,50,50,184.9997,137.0997,134.9997,1071,0,28.8515,61.4063,105.3010,0.1128,27.7433,30.0000,52.5846,67.2157,97.8557,114.6599
26,50,50,169.9997,137.4996,139.9997,1075,0,28.8864,61.9263,105.4078,0.1134,26.8268,30.0000,52.1019,68.0421,95.1639,110.4554
27,50,50,174.9997,138.5997,137.4997,1086,0,28.7893,62.4761,105.1907,0.1139,27.2392,30.0000,54.0656,77.0914,98.3249,113.9613
28,50,50,174.9997,136.9996,134.9997,1070,0,28.6693,62.7443,105.6305,0.1147,26.9140,30.0000,48.5224,77.0914,94.1551,113.9613
29,50,50,189.9997,138.4996,134.9997,1085,0,28.6199,63.2272,106.1246,0.1146,27.3869,29.5364,56.6512,70.1689,101.3346,116.5456
30,50,50,224.9997,141.0997,134.9997,1111,0,28.7745,63.9480,106.9938,0.1129,27.8189,30.0000,55.3844,69.5400,95.5342,121.1799
