generation,evaluated,survivors,best_fitness,mean_fitness,median_fitness,food_eaten,fish_eaten,size_mean,speed_mean,vision_mean,metabolism_mean,size_min,size_max,speed_min,speed_max,vision_min,vision_max
1,50,2,135.0164,24.9406,11.2417,96,45,20.7214,50.1206,97.6808,0.1041,10.0475,29.6290,3.3671,100.5596,50.9413,145.5671
2,50,5,189.9997,29.3846,10.8333,140,43,23.4854,48.3330,90.0393,0.1011,11.0273,29.0309,8.2224,88.4860,53.5395,139.8324
3,50,15,209.9997,55.9866,29.0250,362,34,26.3710,47.3391,88.2633,0.0916,22.2090,28.6282,12.1252,91.0135,56.2815,113.6096
4,50,46,199.9997,131.8170,134.9997,1026,4,27.2641,60.9350,86.8335,0.0977,22.8483,29.5023,31.1416,81.4838,65.5234,105.0503
5,50,49,184.9997,139.6517,134.9997,1097,1,27.5607,64.4246,88.0086,0.1015,25.4296,29.3703,46.3599,91.3179,71.1560,98.3136
6,50,50,249.9997,156.7996,154.9997,1268,0,27.4469,66.4937,87.4146,0.1033,25.7097,30.0000,57.7375,86.7292,73.0897,98.4324
7,50,50,229.9997,159.1996,154.9997,1292,0,27.3821,66.1936,88.7063,0.1052,24.8623,28.7439,54.2230,78.2844,74.1104,102.0158
8,50,50,214.9997,165.7996,164.9997,1358,0,27.2940,65.7054,89.4337,0.1065,26.2453,29.4367,54.9289,72.4823,81.6868,93.0612
9,50,50,214.9997,159.9996,159.9997,1300,0,27.2419,64.8961,89.4589,0.1063,26.0829,29.5950,58.5325,69.3958,77.8841,93.9237
10,50,50,204.9997,160.9996,159.9997,1310,0,27.3200,63.8680,89.8489,0.1063,26.5515,28.8066,54.1505,68.1352,81.8841,95.0038
11,50,50,209.9997,159.2996,159.9997,1293,0,27.2820,64.1207,89.9709,0.1069,25.6995,29.3560,57.7440,75.1672,83.4778,98.0465
12,50,50,209.9997,169.3996,169.9997,1394,0,27.4609,63.8870,89.7144,0.1069,25.1662,29.6356,52.9989,72.3499,78.9984,93.8873
13,50,50,229.9997,165.6996,159.9997,1357,0,27.7327,63.6329,88.8446,0.1072,26.1409,29.6437,53.4299,70.9774,78.9984,92.1410
14,50,50,214.9997,163.2996,162.4997,1333,0,27.8787,63.6952,89.3980,0.1071,26.4399,29.4477,55.9036,72.6313,81.6377,96.4120
15,50,50,254.9997,163.1996,162.4997,1332,0,27.9084,64.1681,89.6439,0.1077,25.2568,29.6121,59.0636,72.5077,80.1011,99.3230
16,50,50,209.9997,157.7996,154.9997,1278,0,27.8166,63.3834,89.6731,0.1080,25.5162,29.4485,52.7494,70.4858,81.2011,97.6466
17,50,50,239.9997,155.8996,154.9997,1259,0,27.9693,63.4729,89.0304,0.1088,26.4807,29.9167,55.3516,70.4858,79.7960,94.5631
18,50,50,194.9997,155.9996,159.9997,1260,0,27.8798,63.7809,88.2728,0.1074,25.9478,29.8494,57.9725,72.7673,79.0676,94.6739
19,50,50,214.9997,164.3996,164.9997,1344,0,27.6061,64.7764,89.7051,0.1072,25.3403,29.6664,53.8371,70.8415,79.6711,99.4193
20,50,50,224.9997,176.3996,174.9997,1464,0,27.8247,64.6802,90.0713,0.1076,25.7931,29.9201,54.6087,70.9975,79.3758,103.6941
21,50,50,229.9997,159.2996,159.9997,1293,0,28.0921,63.2710,90.8013,0.1089,26.4900,29.7593,49.4505,67.3036,81.1446,100.7944
22,50,50,219.9997,170.2997,169.9997,1403,0,28.4744,63.1659,90.1988,0.1106,26.4109,30.0000,54.0970,73.7126,72.0033,99.0403
23,50,50,204.9997,160.4996,162.4997,1305,0,28.5190,64.2408,91.0178,0.1104,27.4610,30.0000,58.8094,73.8562,85.6638,97.0695
24,50,50,224.9997,167.6996,169.9997,1377,0,28.5412,64.0142,90.6512,0.1111,26.3871,29.6999,56.2375,73.5246,80.4269,98.8159
25,50,50,209.9997,166.6996,159.9997,1367,0,28.6259,64.2288,91.4317,0.1116,26.3871,30.0000,57.7739,73.9725,82.2084,99.6294
26,50,50,219.9997,167.9996,167.4997,1380,0,28.6991,64.4650,91.9716,0.1116,27.0717,30.0000,51.2552,75.8182,81.9638,99.6294
27,50,50,209.9997,168.1996,169.9997,1382,0,28.6084,64.1962,92.3349,0.1118,26.5153,30.0000,54.3853,74.5061,81.4219,101.4348
28,50,50,244.9997,175.1996,174.9997,1452,0,28.6990,65.9081,93.2977,0.1112,27.6685,30.0000,53.8617,74.0871,83.2208,101.6534
29,50,50,244.9997,177.7997,174.9997,1478,0,28.6320,67.4714,93.6851,0.1104,27.3609,29.4800,61.6376,78.4722,82.8188,105.1702
30,50,50,239.9997,177.4996,174.9997,1475,0,28.8673,67.6675,95.7816,0.1100,27.8374,30.0000,58.4244,77.0320,91.1836,103.1248
