generation,evaluated,survivors,best_fitness,mean_fitness,median_fitness,food_eaten,fish_eaten,size_mean,speed_mean,vision_mean,metabolism_mean,size_min,size_max,speed_min,speed_max,vision_min,vision_max
1,50,4,140.0164,29.0536,20.9250,115,32,18.9742,45.3908,103.9961,0.1015,10.0786,29.6701,3.4154,101.7807,51.4926,146.4422
2,50,10,114.9997,36.8519,26.9249,174,16,24.9629,49.3861,97.3340,0.1027,16.9884,30.0000,4.0673,101.7807,56.4341,146.2798
3,50,25,129.9997,63.7845,67.9331,377,1,27.4880,53.5903,91.1430,0.1039,23.5958,29.5605,4.6332,83.0979,65.8647,118.2367
4,50,34,139.9997,72.6634,74.9997,454,0,27.6434,56.9652,96.0374,0.1071,25.1007,29.2900,31.2535,71.1164,70.8945,118.2367
5,50,40,149.9997,81.7811,79.9997,537,0,27.6093,55.4197,97.1794,0.1077,25.7189,30.0000,37.9882,71.5945,72.9865,117.5866
6,50,34,134.9997,68.8108,74.9997,426,0,27.5338,54.3496,99.1289,0.1065,25.8376,29.2851,43.0534,66.3259,88.7270,110.6780
7,50,46,144.9997,84.8164,79.9997,554,0,27.5572,54.8886,97.7315,0.1060,25.7070,29.3193,42.9130,68.1745,84.2556,107.6441
8,50,29,114.9997,66.0118,69.9997,401,0,27.4919,54.7830,98.0396,0.1066,26.4808,29.0763,46.4922,66.1116,90.8840,106.0702
9,50,35,103.8664,73.1168,74.9997,455,0,27.5030,54.2582,97.3602,0.1052,26.2538,29.5625,44.5112,63.6282,91.4337,105.4946
10,50,35,124.9997,77.7214,79.9997,495,0,27.4688,53.2440,98.0044,0.1054,25.6142,28.9730,45.5733,59.7077,87.2740,108.0760
11,50,39,154.9997,79.8431,79.9997,515,0,27.3687,53.4021,98.3868,0.1050,25.1686,28.8028,43.8375,60.4973,89.2985,107.1430
12,50,32,114.9997,73.2101,77.1247,460,0,27.5112,54.1819,99.2258,0.1038,26.2379,28.9856,44.5451,61.9549,88.2033,108.3902
13,50,31,129.9997,71.6521,69.9997,443,0,27.6178,54.5464,99.6957,0.1035,26.7191,29.4233,45.6730,66.1305,87.1820,107.0485
14,50,40,159.9997,75.0594,74.9997,471,0,27.6394,54.8331,99.5871,0.1042,26.7434,28.9037,48.3438,66.4583,90.5486,106.2608
15,50,26,114.9997,64.1955,67.4997,387,0,27.7808,54.2962,99.9511,0.1051,27.1062,29.5480,44.8253,67.2729,93.3332,108.2903
16,50,35,124.9997,71.1615,74.9997,442,0,27.7653,54.0613,100.7476,0.1055,26.7335,29.0737,44.2426,65.6863,96.9895,111.3453
17,50,33,124.9997,72.2804,77.4997,450,0,27.9935,53.3169,100.5400,0.1053,26.6187,29.1607,44.7433,64.4024,92.9916,106.6210
18,50,42,134.9997,82.0638,82.4997,533,0,27.9508,53.7489,100.3135,0.1055,25.8251,29.8426,48.3566,61.4532,95.7770,106.8007
19,50,33,129.9997,68.0238,71.3497,414,0,27.8739,53.3538,100.1337,0.1060,26.6738,28.9089,44.5393,59.7568,91.0377,105.3969
20,50,35,129.9997,76.2101,79.9997,483,0,27.8016,53.5994,100.3396,0.1076,26.8809,29.4535,46.9919,66.0279,91.1109,111.4065
21,50,38,134.9997,73.6968,79.9997,458,0,27.7045,53.5433,100.1665,0.1072,25.7647,29.5215,45.3094,66.0279,91.4689,107.8605
22,50,42,129.9997,82.7868,84.9997,538,0,27.8991,52.3946,100.1979,0.1065,26.6712,29.5215,45.9122,56.9451,94.5888,109.2946
23,50,31,129.9997,71.9238,72.4997,453,0,27.8800,52.5134,100.8456,0.1068,26.1913,29.5069,43.7145,56.0961,95.1168,106.9964
24,50,37,139.9997,77.9558,79.9997,502,0,27.8128,51.2297,100.4386,0.1049,24.7460,30.0000,42.5913,54.7668,91.7493,110.2051
25,50,36,124.9997,76.9338,77.4997,491,0,27.8420,50.7594,100.7842,0.1055,26.3439,30.0000,43.0773,53.3420,91.7930,109.2326
26,50,31,109.9997,71.2151,76.0331,443,0,28.1149,50.2924,100.4566,0.1043,26.8771,30.0000,43.0773,52.5172,90.9868,103.9887
27,50,36,119.9997,71.9048,79.9997,448,0,28.1647,49.7266,101.0422,0.1050,26.9990,29.9315,35.6698,56.1434,91.2246,108.7780
28,50,42,134.9997,85.5301,87.4997,568,0,28.1876,49.4158,99.8945,0.1050,26.5685,29.9071,41.7372,53.1983,90.9211,109.5564
29,50,36,119.9997,75.9204,74.9997,477,0,28.3596,48.5867,99.7233,0.1049,26.7523,30.0000,41.1055,59.3945,89.4052,109.5564
30,50,38,134.9997,77.4738,82.4997,495,0,28.1868,50.1508,99.6593,0.1057,25.8952,29.7823,41.2496,56.9037,93.6133,106.4469
