generation,evaluated,survivors,best_fitness,mean_fitness,median_fitness,food_eaten,fish_eaten,size_mean,speed_mean,vision_mean,metabolism_mean,size_min,size_max,speed_min,speed_max,vision_min,vision_max
1,50,5,100.0164,28.4306,18.4500,109,31,20.7757,47.8158,106.3999,0.0998,10.7645,29.4142,2.2350,95.1572,59.1500,148.0337
2,50,12,104.9997,41.4525,29.2249,205,12,25.1443,48.1658,100.4681,0.0959,18.4410,29.3544,15.6255,81.7281,63.8539,139.9026
3,50,17,104.9997,48.3035,43.4582,256,1,25.7295,49.4917,101.8189,0.0978,22.1247,28.5873,29.0123,71.7027,64.8232,129.2909
4,50,35,114.9997,70.4838,74.9997,429,1,25.1368,52.2380,99.7985,0.0939,22.1982,27.8374,35.8912,69.4531,72.4308,115.6618
5,50,35,114.9997,72.1758,74.9997,442,0,25.4909,52.3216,103.0392,0.0957,23.6577,27.2895,40.8789,65.0092,83.8223,114.8506
6,50,34,119.9997,72.7261,69.9997,448,0,25.3549,51.9794,101.1599,0.0956,24.2316,26.6031,40.3047,62.8358,88.3802,111.1642
7,50,29,144.9997,67.0795,69.9997,406,0,25.3769,50.3779,100.1109,0.0964,23.6947,27.2702,39.2275,59.3867,89.2174,115.8917
8,50,33,134.9997,67.3188,74.5747,410,0,25.1748,50.0324,99.4901,0.0960,23.5947,26.2440,38.8485,62.1976,91.2530,105.7786
9,50,38,134.9997,78.1388,79.9997,500,0,25.2779,48.8684,99.5046,0.0969,24.1844,27.1825,39.2966,61.1068,89.9815,106.1301
10,50,41,109.9997,75.1551,74.9997,467,0,25.2490,49.6976,99.8859,0.0964,23.8242,26.0536,43.2381,57.6626,90.3425,111.7397
11,50,36,129.9997,69.7421,74.9997,427,0,25.2004,51.3113,100.8694,0.0957,22.9771,26.6420,41.7689,58.5930,87.4616,110.1047
12,50,35,104.9997,69.6568,74.9997,414,0,25.2470,50.9457,100.9347,0.0952,23.9640,27.5622,41.6853,60.2006,91.1207,113.0429
13,50,25,104.9997,56.6488,58.1164,320,0,25.3123,51.4673,101.4199,0.0949,23.3908,26.6617,40.2535,56.3512,90.0634,113.9434
14,50,32,119.9997,67.6778,68.8748,409,0,25.3795,51.1886,101.8611,0.0945,23.5441,27.7879,39.0112,60.2265,96.9326,109.0367
15,50,29,119.9997,66.1898,67.4997,398,0,25.4064,50.4061,100.9327,0.0939,23.4680,27.3784,44.4165,59.6081,91.4929,109.0367
16,50,31,124.9997,63.7485,69.9997,375,0,25.2806,50.5636,100.8937,0.0943,22.9741,27.0833,41.1245,59.5584,93.5788,107.7979
17,50,37,114.9997,70.0764,69.9997,422,0,25.1176,51.0996,100.6114,0.0954,22.4072,26.8005,44.8727,59.5242,96.4691,104.6925
18,50,34,114.9997,72.4404,74.9997,444,0,25.2347,51.5399,100.1005,0.0956,22.7952,27.4071,41.2197,63.8268,90.6396,110.1339
19,50,28,124.9997,61.8561,60.9998,363,0,25.0466,50.5599,99.1942,0.0959,23.1278,26.8573,39.2916,61.2070,92.3439,104.2691
20,50,30,109.9997,66.8914,69.9997,397,0,24.9590,50.7384,98.7011,0.0970,23.0758,26.3893,44.6236,59.5865,90.9190,109.1695
21,50,34,114.9997,72.6868,74.9997,452,0,25.0229,50.4119,97.7718,0.0968,23.1276,26.8337,41.9924,57.5509,90.9190,105.0368
22,50,27,119.9997,67.4505,69.4664,410,0,24.8671,51.0122,97.2322,0.0976,23.4288,25.7834,43.2560,58.2750,91.9371,105.6519
23,50,32,114.9997,69.0828,72.4997,423,0,24.7786,51.9697,96.5923,0.0964,23.3030,26.7811,42.0098,62.7300,85.7199,105.0961
24,50,30,109.9997,56.5375,64.9997,309,0,24.6821,50.3604,96.4121,0.0966,23.2146,25.8923,42.8153,58.0780,89.1823,103.7373
25,50,33,119.9997,66.6568,69.9997,400,0,24.6555,50.8232,96.7934,0.0974,22.4321,26.2001,39.3925,60.7273,84.8307,106.9428
26,50,35,129.9997,73.2058,69.9997,452,0,24.5492,50.7317,97.1945,0.0977,22.6888,26.3426,41.6668,60.9736,90.7793,108.4274
27,50,33,114.9997,67.4221,69.9997,409,0,24.6475,50.9753,97.8310,0.0980,22.7893,26.2800,41.3281,62.9702,88.7475,107.5032
28,50,35,124.9997,70.6774,72.9997,431,0,24.6151,51.0260,97.8570,0.0979,22.0864,26.1681,41.7343,60.7680,88.7594,104.3175
29,50,40,124.9997,76.4268,79.9997,479,0,24.7224,51.7357,99.0693,0.0980,23.2833,26.8788,38.9440,63.9207,93.5341,107.4477
30,50,36,144.9997,65.9758,69.9997,388,0,24.8407,53.5981,99.3462,0.0975,22.7780,26.8788,41.2893,61.4005,92.9189,105.9809
