generation,evaluated,survivors,best_fitness,mean_fitness,median_fitness,food_eaten,fish_eaten,size_mean,speed_mean,vision_mean,metabolism_mean,size_min,size_max,speed_min,speed_max,vision_min,vision_max
1,50,2,175.0164,26.4290,7.8417,108,47,20.7757,47.8158,106.3999,0.0998,10.7645,29.4142,2.2350,95.1572,59.1500,148.0337
2,50,8,164.4664,36.1119,9.3084,192,40,25.8875,40.0377,99.6003,0.0940,15.9715,30.0000,2.8008,84.2180,61.3666,135.4953
3,50,26,254.9997,74.8359,79.8498,514,24,27.6665,37.0107,101.1041,0.0979,24.4111,29.6473,17.6130,60.2853,77.9707,126.9953
4,50,45,184.9997,121.4234,129.9997,933,5,27.9007,39.4259,99.5694,0.0986,26.4164,30.0000,26.3271,48.5070,84.9192,123.0354
5,50,50,189.9997,131.3997,132.4997,1014,0,28.1577,38.4876,98.3298,0.0982,25.5698,29.7732,27.8383,44.3334,85.9417,114.9497
6,50,50,184.9997,140.0997,137.4997,1101,0,28.5367,39.2242,98.4604,0.0964,26.7076,30.0000,32.3514,50.7742,90.3235,111.1669
7,50,50,179.9997,137.8996,139.9997,1079,0,28.5082,39.8220,100.4076,0.0981,27.1671,30.0000,31.4688,50.7742,91.7803,108.2178
8,50,50,174.9997,141.6996,139.9997,1117,0,28.5381,40.0050,101.6675,0.0980,27.1110,30.0000,26.0163,49.8952,94.4450,106.4475
9,50,50,174.9997,133.4996,129.9997,1035,0,28.5937,41.1059,102.0518,0.0977,27.3352,30.0000,33.3945,48.7628,91.4682,114.4397
10,50,50,169.9997,134.1997,132.4997,1042,0,28.4264,40.4534,100.7359,0.0968,26.3948,29.2272,30.1074,50.1167,92.6932,107.3337
11,50,50,184.9997,138.6996,139.9997,1087,0,28.2641,40.6824,101.6515,0.0971,26.7815,29.1644,31.0006,49.9563,95.1856,110.9587
12,50,50,174.9997,140.4996,139.9997,1105,0,28.4887,40.3257,102.1559,0.0970,27.4603,29.2830,33.6249,45.6963,92.6446,110.9587
13,50,50,179.9997,140.3996,139.9997,1104,0,28.3634,40.5633,102.6620,0.0972,26.1127,30.0000,33.0673,46.8279,98.4004,113.9487
14,50,50,179.9997,141.1996,139.9997,1112,0,28.2431,41.2873,102.4591,0.0970,26.1461,29.8487,30.8377,48.1832,95.4003,110.6794
15,50,50,174.9997,137.2997,134.9997,1073,0,28.3017,41.5470,101.9898,0.0969,26.4011,30.0000,35.1308,47.8952,92.8528,108.7458
16,50,50,179.9997,141.1996,139.9997,1112,0,28.2312,41.3170,101.0112,0.0973,26.5589,28.8122,31.2279,47.8314,92.8528,104.0859
17,50,50,184.9997,138.4997,134.9997,1085,0,28.4997,42.0399,101.1553,0.0981,27.2574,30.0000,35.5619,49.1372,94.2035,113.0812
18,50,50,199.9997,138.1996,139.9997,1082,0,28.3188,41.9817,100.4816,0.0976,26.2639,29.0719,32.2551,47.0643,93.5126,109.2264
19,50,50,194.9997,137.4997,134.9997,1075,0,28.5392,42.8933,101.0784,0.0979,27.6679,30.0000,32.2201,54.9895,94.0896,110.5029
20,50,50,179.9997,134.7997,129.9997,1048,0,28.5355,42.4632,101.7159,0.0979,26.8112,29.9759,35.7521,50.2365,96.1806,110.5029
21,50,50,194.9997,146.6996,142.4997,1167,0,28.6268,42.7671,101.5582,0.0977,26.5237,30.0000,38.9491,53.2882,90.9906,111.2703
22,50,50,184.9997,145.1996,139.9997,1152,0,28.8219,42.4937,102.6507,0.0980,27.9125,30.0000,30.9948,50.4593,96.6003,111.2703
23,50,50,174.9997,140.9996,139.9997,1110,0,28.8322,42.9625,102.9054,0.0983,26.8819,29.7634,34.3702,50.2487,94.1220,117.4161
24,50,50,199.9997,151.6996,154.9997,1217,0,29.0014,43.9706,102.8881,0.0986,27.7428,30.0000,38.1897,56.8210,92.6681,111.8329
25,50,50,194.9997,146.0996,142.4997,1161,0,28.9497,44.9287,102.5615,0.0996,27.1185,30.0000,35.1455,66.5305,93.3521,110.8753
26,50,50,194.9997,142.0997,139.9997,1121,0,29.3080,46.1353,101.8734,0.1001,28.5978,30.0000,42.3585,56.4923,92.2072,110.9325
27,50,50,189.9997,148.0996,149.9997,1181,0,29.3737,46.4213,102.0379,0.1001,27.7513,30.0000,39.2870,56.3952,96.5215,109.6391
28,50,50,184.9997,144.2997,144.9997,1143,0,29.3586,46.4757,102.5061,0.1001,27.1751,30.0000,37.5685,52.3458,98.8791,109.0937
29,50,50,219.9997,148.7996,144.9997,1188,0,29.3343,46.6886,102.1218,0.0996,27.4679,30.0000,37.7060,51.2545,93.7560,105.5331
30,50,50,194.9997,149.8996,149.9997,1199,0,29.2959,46.1669,102.5105,0.1001,27.8540,30.0000,37.8350,54.6340,93.4430,112.7561
