generation,evaluated,survivors,best_fitness,mean_fitness,median_fitness,food_eaten,fish_eaten,size_mean,speed_mean,vision_mean,metabolism_mean,size_min,size_max,speed_min,speed_max,vision_min,vision_max
1,50,6,175.0164,26.9273,9.6917,125,44,18.7319,51.2408,98.9299,0.0939,10.0858,29.4501,7.2210,100.4433,55.4794,149.9131
2,50,8,169.9997,29.4196,5.3917,152,42,24.4939,62.2988,107.7547,0.0968,13.7308,29.3021,12.1594,94.5563,56.9281,150.0000
3,50,24,199.9997,73.1122,33.8750,531,26,26.3690,68.1094,108.4567,0.0996,20.4348,29.2395,30.6369,100.7017,68.2754,143.5221
4,50,49,199.9997,145.3003,142.4997,1157,1,27.5065,77.2420,115.6612,0.1048,22.7218,30.0000,60.6966,91.9277,84.0185,146.5642
5,50,50,224.9997,161.0996,162.4997,1311,0,28.0840,80.7009,122.1120,0.1079,25.8402,29.4107,70.0443,95.9116,102.1304,146.5642
6,50,50,214.9997,160.9996,159.9997,1310,0,28.1682,81.5332,126.1838,0.1092,25.7001,30.0000,71.4164,91.4792,106.3335,140.1336
7,50,50,214.9997,158.1996,154.9997,1282,0,28.0524,80.4827,124.9015,0.1102,26.1143,29.5609,69.6745,89.6307,112.1409,132.7870
8,50,50,204.9997,159.2996,159.9997,1293,0,28.0349,80.8057,124.3741,0.1101,26.2806,28.9266,71.3666,89.7304,115.5825,131.2217
9,50,50,199.9997,163.0996,162.4997,1331,0,28.0874,80.2123,124.2872,0.1109,26.9286,28.8679,73.7853,87.6431,115.5825,129.1422
10,50,50,219.9997,158.3996,157.4997,1284,0,28.0192,80.6146,124.0639,0.1115,26.4998,29.1640,68.6494,88.8003,115.4629,133.7500
11,50,50,209.9997,160.4996,159.9997,1305,0,28.0852,80.4506,124.2341,0.1115,26.6674,29.3162,75.2984,87.9757,118.7644,135.7633
12,50,50,199.9997,158.8996,159.9997,1289,0,27.9914,80.9928,124.7196,0.1112,26.0999,29.6854,73.7527,88.2643,112.4375,138.6422
13,50,50,214.9997,163.7996,164.9997,1338,0,28.0254,80.9055,123.9138,0.1112,26.0999,30.0000,74.4945,90.3924,117.2161,135.3478
14,50,50,209.9997,163.1996,164.9997,1332,0,27.9161,79.9375,123.8059,0.1118,26.9969,29.4187,72.5838,87.0667,113.8659,132.0748
15,50,50,214.9997,169.3996,169.9997,1394,0,27.8867,80.2504,124.3650,0.1121,26.3677,29.9132,70.2798,90.3221,115.4325,128.9156
16,50,50,219.9997,158.9996,154.9997,1290,0,27.9006,80.3116,124.5188,0.1114,26.9732,29.7789,73.4304,89.6587,114.8315,133.3917
17,50,50,214.9997,163.5996,154.9997,1336,0,27.9012,81.7262,125.7939,0.1113,26.2307,29.1190,70.5015,91.3564,115.7084,133.3917
18,50,50,229.9997,155.3996,152.4997,1254,0,27.9343,82.3133,126.7200,0.1111,26.2120,29.9178,73.1327,87.8689,118.8709,135.7739
19,50,50,209.9997,164.6996,164.9997,1347,0,27.8821,82.9146,126.8821,0.1111,25.8147,30.0000,78.3604,88.5637,116.1762,137.1456
20,50,50,229.9997,160.4996,157.4997,1305,0,27.8458,83.6526,127.1443,0.1112,26.2122,29.5205,71.5827,92.4781,118.7084,138.1599
21,50,50,214.9997,164.1996,162.4997,1342,0,27.9898,83.2454,125.5882,0.1114,26.5747,29.5779,72.9097,91.2532,113.5563,132.3478
22,50,50,229.9997,158.3996,159.9997,1284,0,27.6751,84.0297,125.1325,0.1105,24.7164,28.8747,78.9046,91.2617,115.9645,128.9259
23,50,50,214.9997,163.9996,162.4997,1340,0,27.9291,83.8970,125.2627,0.1112,25.5718,29.4923,73.0307,91.1540,119.0844,132.9690
24,50,50,224.9997,169.3996,167.4997,1394,0,27.9801,85.0473,125.1607,0.1114,26.1719,29.6326,73.1994,95.6581,114.7895,137.4352
25,50,50,244.9997,160.2996,154.9997,1303,0,28.2011,85.1838,126.3122,0.1119,26.8810,29.9226,73.8092,92.0020,120.2618,131.5089
26,50,50,229.9997,168.5996,169.9997,1386,0,28.2118,84.7607,125.9750,0.1131,26.4337,29.5317,76.1635,97.1046,115.4351,139.9208
27,50,50,204.9997,165.0996,159.9997,1351,0,28.2033,85.3399,126.0506,0.1135,26.4218,30.0000,77.5745,96.5593,115.1370,134.0717
28,50,50,229.9997,159.5996,159.9997,1296,0,28.3515,84.8610,126.7148,0.1135,26.6172,30.0000,71.9245,95.2197,117.1933,131.3352
29,50,50,229.9997,165.2996,159.9997,1353,0,28.3957,86.4622,127.3342,0.1129,26.8280,30.0000,80.4885,91.8661,120.5909,133.9538
30,50,50,219.9997,166.4996,164.9997,1365,0,28.2459,87.2622,128.2673,0.1138,25.8531,30.0000,80.2546,97.6799,123.3300,136.4918
