generation,evaluated,survivors,best_fitness,mean_fitness,median_fitness,food_eaten,fish_eaten,size_mean,speed_mean,vision_mean,metabolism_mean,size_min,size_max,speed_min,speed_max,vision_min,vision_max
1,50,6,180.0164,25.7073,7.8417,102,43,20.7757,47.8158,106.3999,0.0998,10.7645,29.4142,2.2350,95.1572,59.1500,148.0337
2,50,5,219.9997,32.5653,10.1417,170,45,25.6223,38.1119,105.5766,0.1015,18.3978,29.4142,2.0000,77.5912,69.3842,136.6666
3,50,9,284.9997,46.7056,13.7084,281,41,27.7273,42.7462,102.2174,0.1093,24.5633,29.4142,14.2243,77.6501,78.5332,123.0292
4,50,32,189.9997,95.9805,109.9997,703,18,28.1998,51.4632,103.3323,0.1144,26.7766,30.0000,23.2826,77.6501,88.0680,114.4875
5,50,45,194.9997,127.0754,134.9997,989,5,28.5617,59.2943,105.2180,0.1237,26.5670,30.0000,38.7441,77.6501,94.6117,112.6696
6,50,50,179.9997,136.8996,134.9997,1069,0,28.6948,62.1351,104.0960,0.1224,27.6933,29.3324,48.6712,76.2288,94.6117,111.0369
7,50,50,194.9997,142.9996,144.9997,1130,0,28.7173,62.0586,105.1021,0.1226,26.7724,30.0000,51.8628,70.4524,96.1544,116.7986
8,50,50,169.9997,136.0997,134.9997,1061,0,28.6004,62.1105,104.6894,0.1227,27.7682,30.0000,53.8973,68.9066,95.0056,117.7250
9,50,50,189.9997,137.1997,132.4997,1072,0,28.4708,61.1910,104.6912,0.1230,26.6929,29.3256,53.8973,68.8788,94.3912,112.2050
10,50,50,189.9997,139.9996,139.9997,1100,0,28.3369,61.6713,104.3393,0.1225,26.6046,29.3886,54.7525,73.9909,97.7534,117.3043
11,50,50,174.9997,139.2997,139.9997,1093,0,28.1427,61.9719,104.9609,0.1229,25.7721,29.4620,54.6909,69.0160,98.0403,112.0501
12,50,50,179.9997,134.9996,134.9997,1050,0,28.1820,62.4126,104.9610,0.1229,26.4635,29.5081,57.1123,70.8414,95.9786,110.0740
13,50,50,184.9997,138.3996,137.4997,1084,0,28.2854,61.9754,103.5570,0.1228,26.4026,29.5453,53.1833,70.5114,94.3792,111.3653
14,50,50,174.9997,143.4996,144.9997,1135,0,28.4249,63.1566,103.0291,0.1224,27.5325,30.0000,53.9877,69.9520,94.4286,114.5592
15,50,50,194.9997,135.0997,134.9997,1051,0,28.3296,64.1495,101.9751,0.1219,26.5870,29.5662,57.5042,74.5728,94.4286,110.6031
16,50,50,189.9997,138.6996,134.9997,1087,0,28.2696,63.8420,102.0834,0.1217,26.2332,29.9194,49.6730,71.8471,94.4286,117.3310
17,50,50,204.9997,141.3996,139.9997,1114,0,28.4051,64.3790,101.4070,0.1221,27.2640,29.5669,59.5445,74.5571,94.7570,110.9871
18,50,50,199.9997,140.4996,137.4997,1105,0,28.3148,65.0318,102.3927,0.1226,26.1838,30.0000,55.7442,78.9155,96.8106,107.2557
19,50,50,174.9997,138.5997,137.4997,1086,0,28.3733,66.4207,102.6014,0.1230,25.8916,29.1486,54.4676,78.9984,93.3314,109.3260
20,50,50,179.9997,137.5997,134.9997,1076,0,28.4620,65.3798,102.5205,0.1233,26.9062,30.0000,53.9617,75.9800,96.5750,111.0128
21,50,50,204.9997,142.0997,134.9997,1121,0,28.3855,65.4487,102.3801,0.1227,26.8029,30.0000,53.9617,78.1590,93.5590,110.4483
22,50,50,184.9997,141.5997,142.4997,1116,0,28.3112,65.3607,102.8158,0.1225,26.8296,30.0000,53.9281,70.5121,93.2574,114.2946
23,50,50,184.9997,143.2997,144.9997,1133,0,28.5724,66.9421,103.5982,0.1223,27.1229,30.0000,59.7246,76.7736,98.0983,112.9123
24,50,50,194.9997,144.0997,144.9997,1141,0,28.6420,67.5970,103.8869,0.1219,26.8399,30.0000,60.5431,77.9083,97.5903,112.9123
25,50,50,199.9997,147.0996,142.4997,1171,0,28.7048,67.7299,103.4415,0.1230,27.0069,29.7841,62.8470,72.6617,97.1906,109.2619
26,50,50,199.9997,142.6996,139.9997,1127,0,28.6034,68.2895,103.1406,0.1238,26.6112,30.0000,65.2410,74.6151,93.5970,115.0862
27,50,50,179.9997,136.5997,134.9997,1066,0,28.5402,68.3495,102.6483,0.1238,26.9022,30.0000,60.3895,78.9928,90.1265,112.8186
28,50,50,189.9997,144.3996,144.9997,1144,0,28.5626,69.1494,102.3945,0.1236,26.8422,30.0000,60.0887,78.9928,92.9437,108.1545
29,50,50,184.9997,142.2997,142.4997,1123,0,28.4586,70.2645,102.7585,0.1240,27.1216,29.4962,61.9401,80.6017,95.8056,114.1859
30,50,50,184.9997,135.9996,134.9997,1060,0,28.6368,70.1764,102.8271,0.1228,27.5080,30.0000,62.8457,78.0741,95.2308,108.4022
