generation,evaluated,survivors,best_fitness,mean_fitness,median_fitness,food_eaten,fish_eaten,size_mean,speed_mean,vision_mean,metabolism_mean,size_min,size_max,speed_min,speed_max,vision_min,vision_max
1,50,6,243.5997,33.2970,7.1167,180,44,18.7730,52.3404,96.9729,0.1022,10.3738,29.7902,7.4030,100.9347,50.5009,143.1037
2,50,3,254.9997,34.5143,15.0917,190,46,23.5897,51.6079,103.8483,0.0983,16.7671,28.3368,20.4895,101.6777,67.0773,136.9902
3,50,22,224.9997,77.3722,39.5333,565,28,25.3468,53.4301,98.7427,0.0970,21.0378,28.3368,26.1552,81.1018,84.0002,125.3609
4,50,49,179.9997,138.3007,139.9997,1087,1,26.3535,52.6002,98.5113,0.0982,24.5491,27.6368,28.8092,71.4098,87.1402,107.6252
5,50,50,229.9997,156.9996,152.4997,1270,0,26.2537,55.3431,99.9934,0.0951,24.3970,27.7510,43.0253,66.9220,93.4688,110.0206
6,50,50,219.9997,161.9996,162.4997,1320,0,26.1776,57.8863,100.6020,0.0963,24.4664,28.3669,48.4619,72.0609,92.1201,108.1609
7,50,50,204.9997,169.2996,169.9997,1393,0,26.5349,61.1612,100.7683,0.0962,24.3136,28.3669,48.7566,72.0609,89.9743,108.5937
8,50,50,209.9997,164.9996,164.9997,1350,0,26.7125,60.5447,100.1057,0.0971,25.3651,29.0272,47.1115,68.9799,91.7548,108.9959
9,50,50,229.9997,165.9996,162.4997,1360,0,26.7728,62.3047,101.1897,0.0978,25.3168,28.3189,54.3312,67.6726,91.4986,109.0917
10,50,50,224.9997,164.8996,159.9997,1349,0,26.6830,62.3040,100.9293,0.0978,24.9219,28.1690,53.9184,70.7683,90.5413,109.8390
11,50,50,224.9997,176.4996,174.9997,1465,0,26.6655,62.8504,101.9770,0.0972,24.7525,28.9315,57.4537,71.7879,94.6189,112.6977
12,50,50,229.9997,169.6996,169.9997,1397,0,26.6383,62.9547,103.3302,0.0982,23.8169,28.8469,51.6220,69.8275,96.2448,114.6875
13,50,50,234.9997,168.0997,164.9997,1381,0,26.6632,63.4211,102.5388,0.0988,24.1965,28.9270,53.4375,72.5604,90.1875,110.7371
14,50,50,229.9997,178.9997,174.9997,1490,0,26.6791,63.6757,102.0854,0.0996,25.1399,28.0803,55.0566,78.1398,90.6221,111.2261
15,50,50,229.9997,175.4996,177.4997,1455,0,27.0870,63.1341,102.1641,0.1008,25.0485,28.9677,58.3055,73.8584,92.2806,111.6992
16,50,50,224.9997,182.1997,184.9997,1522,0,27.0852,65.4029,102.2692,0.1014,24.3591,29.6623,58.6015,77.8398,93.5076,108.9122
17,50,50,224.9997,175.5997,174.9997,1456,0,27.2255,66.7221,101.9978,0.1022,25.2080,28.6094,58.9643,80.2935,95.8251,114.4543
18,50,50,239.9997,179.8997,179.9997,1499,0,27.2560,66.4628,102.2693,0.1007,25.4640,29.2152,54.6940,80.2935,98.8294,108.6756
19,50,50,239.9997,181.9997,179.9997,1520,0,27.5807,66.9952,102.1919,0.1010,25.3546,29.2152,59.1161,74.7847,93.8190,106.5010
20,50,50,259.9997,187.7997,189.9997,1578,0,27.8077,66.8243,102.4353,0.1015,26.3353,29.3290,58.8176,77.2935,97.5235,106.5010
21,50,50,264.9997,184.3997,179.9997,1544,0,28.0414,66.8968,102.3665,0.1011,27.4515,29.3896,55.5204,74.0005,97.5235,109.3662
22,50,50,244.9997,175.8997,174.9997,1459,0,28.1676,66.9886,102.9713,0.1012,26.3230,29.3083,56.8053,74.0005,91.8338,111.6976
23,50,50,239.9997,194.5997,189.9997,1646,0,28.1003,67.7178,103.1684,0.1021,26.1111,29.5065,55.3102,74.5164,95.4164,112.0347
24,50,50,234.9997,185.3997,184.9997,1554,0,28.2364,68.0058,103.5315,0.1026,27.0173,29.8426,57.8318,75.0321,98.0162,112.0347
25,50,50,249.9997,186.2997,184.9997,1563,0,28.3255,68.0271,102.5489,0.1017,27.5533,30.0000,60.1324,73.0207,94.7134,111.5883
26,50,50,259.9997,197.2997,194.9997,1673,0,28.4895,68.3670,101.9168,0.1021,27.4082,30.0000,59.6320,77.6287,93.6970,108.0904
27,50,50,244.9997,189.8997,194.9997,1599,0,28.4052,68.4712,101.5834,0.1028,26.9480,29.8374,56.7473,77.8326,94.4482,107.5893
28,50,50,244.9997,192.2997,187.4997,1623,0,28.3276,67.6634,101.6689,0.1026,25.8103,29.8920,61.0284,72.3028,91.3079,110.9407
29,50,50,249.9997,189.8997,189.9997,1599,0,28.0891,68.5148,102.8793,0.1025,26.5970,29.2044,62.6317,71.7556,98.6470,109.0268
30,50,50,254.9997,172.7997,174.9997,1428,0,27.9321,68.6362,102.3802,0.1025,25.4414,30.0000,59.9843,74.0089,94.8596,108.9819
