generation,evaluated,survivors,best_fitness,mean_fitness,median_fitness,food_eaten,fish_eaten,size_mean,speed_mean,vision_mean,metabolism_mean,size_min,size_max,speed_min,speed_max,vision_min,vision_max
1,50,13,190.0164,32.8486,15.6333,142,32,19.9205,49.0426,101.0862,0.0966,10.0325,29.5934,3.1610,98.7644,51.5889,148.7978
2,50,24,139.9997,42.2325,38.4331,186,18,24.5174,58.2827,99.6108,0.0949,16.1677,29.5934,10.1588,98.7644,64.5174,144.8908
3,50,45,134.9997,69.6874,69.9997,406,3,26.3923,63.1738,100.5416,0.1002,23.1467,29.5400,35.1862,92.8837,67.1748,127.9719
4,50,50,189.9997,104.8997,99.9997,749,0,26.4814,60.9866,98.0406,0.1012,23.5465,29.5588,38.6757,91.1912,77.3298,112.1764
5,50,50,154.9997,109.0997,104.9997,791,0,26.5426,62.4971,96.3015,0.1004,24.4468,28.6265,47.3146,74.8351,77.3298,110.0394
6,50,50,149.9997,114.0997,114.9997,841,0,26.6445,63.0368,99.1641,0.1014,25.0524,29.1642,50.3903,72.8686,88.4541,110.0394
7,50,50,164.9997,119.6997,114.9997,897,0,26.7737,65.7565,100.1493,0.1028,25.3049,29.2314,54.0534,71.0836,91.3004,107.1910
8,50,50,159.9997,120.9997,119.9997,910,0,26.8752,66.0758,99.7907,0.1029,24.4101,29.9733,59.0100,73.6740,85.4572,107.3925
9,50,50,164.9997,118.7997,114.9997,888,0,27.2227,65.5143,100.8749,0.1029,26.0812,28.9878,57.3087,71.4507,97.6836,104.9973
10,50,50,154.9997,119.8997,119.9997,899,0,27.3750,66.0874,100.4999,0.1039,24.9778,29.9513,56.3129,71.4092,92.0574,106.3059
11,50,50,164.9997,125.3997,127.4997,954,0,27.3516,66.5502,100.3404,0.1048,25.4901,29.2327,60.9192,71.8478,92.7143,106.2171
12,50,50,184.9997,122.0997,122.4997,921,0,27.2796,66.3034,100.1368,0.1048,25.9634,28.7861,56.6249,76.6748,89.2251,106.4646
13,50,50,184.9997,125.6997,124.9997,957,0,27.0830,67.2912,99.4078,0.1047,25.4487,27.8888,59.5594,75.5404,86.7755,107.3555
14,50,50,184.9997,122.3997,119.9997,924,0,27.0618,67.7730,99.4250,0.1047,25.3417,28.5292,63.4051,77.5411,87.8959,109.9834
15,50,50,194.9997,120.2997,117.4997,903,0,27.0359,67.9266,99.8516,0.1045,24.9517,28.8242,58.5257,77.3084,94.7057,106.5933
16,50,50,174.9997,127.1997,124.9997,972,0,26.9668,66.8475,100.6226,0.1051,25.6601,27.9553,58.5257,75.1107,91.8437,111.0403
17,50,50,169.9997,123.8997,119.9997,939,0,27.1275,66.3007,101.0386,0.1058,25.6901,28.8791,58.9334,70.8796,92.6092,106.3734
18,50,50,179.9997,127.8997,129.9997,979,0,27.3706,66.2160,100.7582,0.1046,26.0209,28.8734,57.2341,76.3751,91.6088,109.2324
19,50,50,179.9997,120.6997,114.9997,907,0,27.2997,65.6257,100.6959,0.1048,25.6356,28.8855,48.5137,75.7715,91.8606,105.4492
20,50,50,184.9997,125.2997,124.9997,953,0,27.4637,66.6379,100.7795,0.1060,26.0797,29.6473,53.9176,74.7927,92.2219,110.7871
21,50,50,174.9997,124.0997,119.9997,941,0,27.4666,67.0678,100.5032,0.1052,25.6499,28.5111,62.1534,73.7676,88.9995,108.2284
22,50,50,159.9997,121.9997,122.4997,920,0,27.4357,68.0360,100.5442,0.1051,25.7167,29.1063,62.4130,78.4775,90.9340,108.9544
23,50,50,164.9997,123.4997,119.9997,935,0,27.5425,69.0580,99.4328,0.1058,25.8615,29.1313,62.9047,76.4567,91.0503,107.8368
24,50,50,184.9997,126.1997,124.9997,962,0,27.5213,69.7441,99.7759,0.1052,25.9097,28.5219,63.2694,79.2192,91.3511,110.1295
25,50,50,169.9997,122.3997,122.4997,924,0,27.6566,68.3770,99.2700,0.1040,26.4610,29.4947,60.9250,73.2027,95.4471,110.3107
26,50,50,189.9997,124.9997,119.9997,950,0,28.0309,67.8321,98.8266,0.1043,26.5778,30.0000,63.1944,74.5911,90.2169,108.2867
27,50,50,199.9997,129.1997,124.9997,992,0,27.9619,67.3147,98.8564,0.1064,25.8719,29.5635,56.9699,72.1285,91.4917,106.7041
28,50,50,174.9997,123.0997,124.9997,931,0,27.9808,67.8047,98.7429,0.1072,25.8922,30.0000,57.6623,77.3361,92.7357,108.3534
29,50,50,169.9997,122.7997,119.9997,928,0,27.9537,67.2395,99.3194,0.1071,26.9384,28.5507,58.8900,75.4953,90.4412,108.7773
30,50,50,179.9997,130.7997,132.4997,1008,0,27.8584,67.3897,100.3313,0.1073,26.1341,29.1885,60.2796,77.8742,93.9805,112.6695
