generation,evaluated,survivors,best_fitness,mean_fitness,median_fitness,food_eaten,fish_eaten,size_mean,speed_mean,vision_mean,metabolism_mean,size_min,size_max,speed_min,speed_max,vision_min,vision_max
1,50,4,215.0164,25.8496,6.9833,109,46,18.9742,45.3908,103.9961,0.1015,10.0786,29.6701,3.4154,101.7807,51.4926,146.4422
2,50,5,244.9997,33.0170,13.9250,167,45,24.6346,49.2575,94.8264,0.1078,10.7061,29.6701,6.3037,93.3597,51.4926,140.1105
3,50,14,234.9997,52.3093,22.0167,337,36,27.1406,48.8508,89.8787,0.1132,22.4733,30.0000,9.0911,90.5162,57.9564,128.9628
4,50,35,179.9997,91.8838,102.4997,655,15,28.3830,55.6969,87.1018,0.1230,25.2804,29.7447,22.7644,86.2537,67.1374,114.1139
5,50,46,204.9997,130.6637,127.4997,1017,4,28.8814,64.7097,84.7724,0.1266,27.3270,30.0000,30.0518,85.5962,71.7278,105.7538
6,50,50,209.9997,146.6996,142.4997,1167,0,29.1484,70.8015,83.5177,0.1300,27.0454,30.0000,59.7492,86.0150,74.3360,97.7768
7,50,50,214.9997,140.6996,139.9997,1107,0,29.0985,71.3914,83.6949,0.1294,27.3856,30.0000,60.9097,85.6412,76.4782,93.0694
8,50,50,204.9997,139.8996,139.9997,1099,0,28.9809,71.8988,84.4702,0.1288,27.3856,30.0000,63.2523,77.5471,71.6043,93.7813
9,50,50,209.9997,153.6996,149.9997,1237,0,28.9409,74.6918,84.4965,0.1291,27.9771,30.0000,65.1469,85.9100,71.6043,98.2243
10,50,50,189.9997,145.5997,144.9997,1156,0,29.0985,74.9722,83.4521,0.1294,26.4851,30.0000,68.4036,84.2029,70.7958,94.0968
11,50,50,199.9997,153.3996,149.9997,1234,0,29.2083,74.7594,85.4824,0.1303,27.2885,30.0000,65.7164,82.5224,78.2508,95.5246
12,50,50,239.9997,151.5996,149.9997,1216,0,29.1793,74.4340,85.6055,0.1303,27.1269,30.0000,64.5949,83.1919,74.5659,95.7009
13,50,50,199.9997,148.7996,149.9997,1188,0,29.0598,74.0422,84.7556,0.1307,27.2918,29.9608,62.0033,82.4470,75.3267,95.0895
14,50,50,189.9997,146.5997,144.9997,1166,0,29.0597,74.2544,85.3176,0.1311,27.5271,30.0000,64.7869,83.4997,77.9286,94.5958
15,50,50,209.9997,152.5996,149.9997,1226,0,29.1858,75.1055,84.0258,0.1314,27.8761,30.0000,69.2653,83.4997,77.9286,95.5770
16,50,50,184.9997,149.6996,149.9997,1197,0,29.1737,75.8620,84.4903,0.1322,28.3856,30.0000,67.9842,87.2652,76.2926,93.0331
17,50,50,199.9997,156.9996,157.4997,1270,0,29.3452,75.8866,85.5784,0.1321,28.4416,30.0000,65.7234,87.2652,74.9623,95.5053
18,50,50,214.9997,149.3996,149.9997,1194,0,29.3450,76.2876,85.9989,0.1316,27.5336,30.0000,71.3669,85.1152,74.6948,96.9938
19,50,50,199.9997,149.5996,144.9997,1196,0,29.2368,75.4231,86.3230,0.1306,27.8439,30.0000,67.1320,85.9071,78.1800,91.3084
20,50,50,209.9997,150.5996,149.9997,1206,0,29.2398,76.3772,86.3462,0.1309,27.6974,30.0000,71.8272,82.9514,77.6865,97.6533
21,50,50,204.9997,151.8996,144.9997,1219,0,29.1349,76.6144,85.8089,0.1308,27.5678,30.0000,64.6994,87.5914,76.6102,91.0900
22,50,50,209.9997,153.7996,154.9997,1238,0,29.1899,76.4045,86.2763,0.1305,28.3117,30.0000,65.7160,86.4482,78.7782,96.5518
23,50,50,209.9997,157.5996,157.4997,1276,0,29.2682,76.8034,85.8217,0.1312,28.1423,30.0000,68.9998,94.8932,78.6565,95.2742
24,50,50,184.9997,139.9996,139.9997,1100,0,29.3165,76.7606,86.0058,0.1319,27.5387,30.0000,67.4308,85.7242,75.8088,93.8096
25,50,50,214.9997,144.4996,139.9997,1145,0,29.2938,76.3978,85.6766,0.1314,27.3727,30.0000,67.4998,87.1250,76.1368,97.5612
26,50,50,214.9997,154.8996,157.4997,1249,0,29.0302,77.4789,86.5622,0.1320,26.7293,30.0000,71.0776,88.9317,80.6253,93.5262
27,50,50,234.9997,159.4996,159.9997,1295,0,29.3577,76.8640,86.3185,0.1326,28.1209,30.0000,66.8803,84.3920,77.7708,97.0973
28,50,50,214.9997,152.5996,149.9997,1226,0,29.2535,76.4263,85.4985,0.1326,27.6011,30.0000,67.0351,82.7498,75.1977,93.1142
29,50,50,219.9997,153.7996,149.9997,1238,0,29.2719,77.4403,86.8303,0.1328,27.0790,30.0000,70.9172,83.6162,75.8706,96.5011
30,50,50,194.9997,156.1996,157.4997,1262,0,29.3062,76.0585,89.0917,0.1327,27.1572,30.0000,68.9062,79.9428,79.2455,96.8818
