generation,evaluated,survivors,best_fitness,mean_fitness,median_fitness,food_eaten,fish_eaten,size_mean,speed_mean,vision_mean,metabolism_mean,size_min,size_max,speed_min,speed_max,vision_min,vision_max
1,50,4,170.0164,24.6090,6.1500,97,43,20.2942,48.9179,88.9113,0.0982,10.0081,29.9790,3.4403,98.2775,51.1784,149.4281
2,50,7,179.9997,33.8076,10.1417,186,43,23.5212,45.5896,93.9885,0.0974,12.3504,29.7207,12.5773,87.7357,51.7451,149.4281
3,50,12,305.1831,65.0152,49.7166,425,38,25.9477,54.4691,99.4283,0.0943,18.8989,30.0000,33.4427,85.4209,67.3219,130.6228
4,50,30,219.9997,92.6385,119.9997,672,20,27.2958,58.5544,101.4586,0.0960,18.8989,30.0000,39.7059,74.1317,77.9257,120.2562
5,50,48,189.9997,132.8277,134.9997,1036,2,28.6919,64.3941,101.3269,0.1000,23.6223,30.0000,49.7670,73.7607,84.7613,114.4542
6,50,50,169.9997,131.6997,134.9997,1017,0,29.0288,66.4663,101.1599,0.0995,27.2347,30.0000,54.6259,72.2536,90.1242,112.0328
7,50,50,189.9997,135.4997,129.9997,1055,0,29.0022,66.7182,103.4748,0.0984,26.6521,30.0000,58.5553,80.5516,96.0790,116.0523
8,50,50,174.9997,133.6997,134.9997,1037,0,29.1131,67.4387,104.1434,0.1004,27.2307,30.0000,61.2587,77.2373,92.8632,112.6982
9,50,50,199.9997,136.0997,139.9997,1061,0,29.0493,66.7716,102.9686,0.0999,26.8896,30.0000,55.8083,71.7706,93.2151,110.1930
10,50,50,169.9997,131.4997,129.9997,1015,0,29.2453,66.8197,102.7288,0.1001,27.4369,30.0000,58.2826,75.1586,90.6638,108.3666
11,50,50,209.9997,140.5997,139.9997,1106,0,29.2681,66.6423,103.3149,0.0992,27.7309,30.0000,58.2826,72.5309,93.8838,112.3320
12,50,50,204.9997,136.8997,134.9997,1069,0,29.2815,67.8222,104.0868,0.0990,28.0914,30.0000,63.3256,78.4241,98.2886,113.9906
13,50,50,179.9997,132.3997,129.9997,1024,0,29.3145,68.0013,104.6729,0.0998,28.4729,30.0000,57.5777,78.4189,94.8431,115.7625
14,50,50,169.9997,133.7997,134.9997,1038,0,29.3953,69.2594,104.2368,0.1002,28.4729,30.0000,59.5217,80.6678,91.5509,117.8476
15,50,50,179.9997,132.5997,129.9997,1026,0,29.4197,68.5482,106.0231,0.1014,27.8866,30.0000,57.4746,75.0984,96.5508,117.8476
16,50,50,209.9997,136.0997,134.9997,1061,0,29.3926,69.6458,104.9734,0.1012,27.7409,30.0000,63.2384,80.2589,93.9316,120.1403
17,50,50,184.9997,139.9996,139.9997,1100,0,29.3795,69.2760,105.2024,0.1007,27.5883,30.0000,63.2038,76.0551,95.6773,111.1754
18,50,50,204.9997,132.4996,127.4997,1025,0,29.3329,70.4970,104.9583,0.1005,27.7989,30.0000,60.7284,81.1246,99.3375,114.2633
19,50,50,179.9997,138.6996,139.9997,1087,0,29.3372,70.4027,104.5922,0.1004,27.7633,30.0000,59.4722,76.0148,97.6458,114.0341
20,50,50,194.9997,134.4997,132.4997,1045,0,29.3951,70.8187,103.8442,0.1010,28.6889,30.0000,62.6521,78.9281,91.0113,110.1682
21,50,50,194.9997,138.2997,134.9997,1083,0,29.4305,71.6654,104.8046,0.1017,28.9323,30.0000,65.2054,83.3084,99.7718,114.5710
22,50,50,209.9997,140.2997,142.4997,1103,0,29.4173,71.3245,104.3153,0.1019,27.9302,30.0000,63.1173,79.0222,95.7802,112.3761
23,50,50,179.9997,141.2997,139.9997,1113,0,29.3349,72.9153,104.3633,0.1020,27.5747,30.0000,64.5147,82.9080,95.7802,111.7130
24,50,50,189.9997,133.2997,129.9997,1033,0,29.3769,72.9917,105.1929,0.1026,28.1088,30.0000,62.9836,79.1509,93.7185,117.4892
25,50,50,194.9997,137.2997,134.9997,1073,0,29.2965,72.8515,106.8756,0.1023,27.1354,30.0000,65.5210,79.1509,98.8491,117.3810
26,50,50,194.9997,138.3996,137.4997,1084,0,29.2707,73.4998,107.7092,0.1031,27.6592,30.0000,61.3499,83.9103,98.7668,116.5834
27,50,50,179.9997,140.0997,139.9997,1101,0,29.4858,73.3021,107.5011,0.1023,26.7615,30.0000,64.7177,81.5372,96.6234,114.0989
28,50,50,179.9997,138.9996,139.9997,1090,0,29.3950,73.7539,107.8808,0.1023,27.3689,30.0000,65.6699,78.4447,98.6905,116.7398
29,50,50,209.9997,142.2997,134.9997,1123,0,29.4072,74.7294,108.1874,0.1025,27.5334,30.0000,66.0838,85.5622,99.3639,115.2706
30,50,50,189.9997,136.3996,134.9997,1064,0,29.4288,74.4092,109.2218,0.1029,28.2816,30.0000,64.0322,86.0404,101.2126,117.3679
