generation,evaluated,survivors,best_fitness,mean_fitness,median_fitness,food_eaten,fish_eaten,size_mean,speed_mean,vision_mean,metabolism_mean,size_min,size_max,speed_min,speed_max,vision_min,vision_max
1,50,7,190.0164,25.3263,6.1500,102,42,20.2942,48.9179,88.9113,0.0982,10.0081,29.9790,3.4403,98.2775,51.1784,149.4281
2,50,9,184.9997,35.0339,13.9667,174,40,23.0425,38.8953,84.5223,0.0931,10.4306,29.9790,3.8344,75.3876,50.0000,131.8582
3,50,18,259.9997,49.3459,30.6417,290,32,25.5574,39.8514,89.2688,0.0917,18.6771,29.9790,4.5047,74.2302,54.5837,124.3827
4,50,45,169.9997,96.6861,99.9997,679,5,27.2734,41.7775,95.9073,0.0961,22.8119,29.9306,10.5718,73.6514,61.2838,121.8919
5,50,50,159.9997,107.5997,109.9997,776,0,27.3307,45.7102,99.9268,0.0993,24.7858,29.8823,20.1517,73.0727,79.2923,114.2882
6,50,50,164.9997,116.6997,114.9997,867,0,27.9447,53.1434,103.6048,0.0996,25.8674,29.5504,34.7865,67.0715,92.5360,111.8494
7,50,50,169.9997,115.6997,114.9997,857,0,27.9428,54.6626,103.4967,0.1000,26.1939,29.3563,42.9175,68.3996,94.4868,110.4546
8,50,50,169.9997,117.3997,114.9997,874,0,28.2836,56.2969,104.0624,0.0992,26.3230,29.7116,41.5068,65.6524,94.4189,109.2555
9,50,50,159.9997,113.5997,114.9997,836,0,28.1453,56.9156,104.1723,0.0993,26.0814,29.8419,46.5069,69.4167,96.5452,112.8791
10,50,50,164.9997,118.6997,119.9997,887,0,28.2574,57.9725,103.4924,0.1001,26.6517,30.0000,52.2670,70.5604,93.2478,107.8650
11,50,50,159.9997,117.2997,117.4997,873,0,28.2467,57.8714,103.3912,0.1009,27.7161,29.3063,46.7908,66.3587,93.2478,114.4092
12,50,50,149.9997,114.3997,114.9997,844,0,28.2237,56.8218,103.2496,0.1012,26.2972,30.0000,50.6104,61.7682,97.0416,115.5405
13,50,50,189.9997,117.2997,114.9997,873,0,28.3435,56.6649,103.0902,0.1016,27.7031,29.7106,52.7059,61.9460,93.1605,115.1944
14,50,50,159.9997,119.0997,114.9997,891,0,28.2228,57.5771,101.3844,0.1025,26.5174,29.4088,47.5205,67.4800,88.5555,112.4689
15,50,50,179.9997,119.4997,114.9997,895,0,28.2299,56.8219,101.8521,0.1021,26.3920,30.0000,46.8739,65.5377,97.2091,110.9421
16,50,50,179.9997,124.5997,127.4997,946,0,28.2475,56.4906,101.8080,0.1030,27.2445,29.2340,48.0739,64.0158,98.4741,111.5015
17,50,50,159.9997,118.9997,124.9997,890,0,28.2566,56.1195,101.6143,0.1034,26.0660,30.0000,48.3640,65.0310,90.0330,113.7541
18,50,50,164.9997,117.0997,114.9997,871,0,28.1211,57.3954,101.7534,0.1040,25.8165,29.6190,50.1950,64.3066,93.1498,110.3978
19,50,50,174.9997,121.7997,119.9997,918,0,28.1905,57.7919,102.5675,0.1032,26.8133,29.8764,49.3854,66.8109,93.3300,111.9916
20,50,50,189.9997,119.2997,114.9997,893,0,27.9828,57.3977,103.4178,0.1035,25.9701,29.3355,52.1959,64.6836,94.5593,115.6388
21,50,50,159.9997,122.3997,119.9997,924,0,27.9665,58.8107,103.8364,0.1046,26.3692,29.8233,50.6364,69.0845,94.5335,111.3406
22,50,50,159.9997,117.1997,117.4997,872,0,28.0440,59.9489,103.8045,0.1044,26.1596,29.5072,50.8936,70.5448,97.3553,108.5214
23,50,50,159.9997,118.2997,117.4997,883,0,28.0910,59.6954,104.1613,0.1056,26.8951,29.6811,50.8936,74.5449,94.5060,114.2365
24,50,50,159.9997,122.5997,122.4997,926,0,28.2116,60.2493,103.1357,0.1049,26.4798,29.5825,51.4049,71.4783,92.2114,110.1920
25,50,50,199.9997,125.7997,124.9997,958,0,28.3946,60.2880,104.2328,0.1051,26.5884,30.0000,52.4461,69.9834,95.7860,112.0689
26,50,50,179.9997,120.5997,114.9997,906,0,28.2905,60.3201,105.0103,0.1056,26.6877,29.8399,52.9539,69.4749,93.7365,113.4212
27,50,49,154.9997,117.7897,114.9997,880,0,28.2371,60.0737,104.5274,0.1051,26.7114,29.8238,50.9662,66.5306,97.9099,113.0478
28,50,50,179.9997,123.8997,114.9997,939,0,28.2484,60.1556,105.7653,0.1066,26.6242,30.0000,56.0377,67.1160,99.4425,115.9026
29,50,50,174.9997,126.0997,119.9997,961,0,28.4367,60.8868,106.7243,0.1064,27.3367,29.7118,52.3022,67.1160,95.1351,115.4837
30,50,50,189.9997,124.3997,124.9997,944,0,28.6513,61.1110,106.3688,0.1071,27.8583,30.0000,56.2631,65.6311,98.6060,115.9437
